Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	log_extinction[1]	log_extinction[2]	log_speciation[1]	log_speciation[2]	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	speciation[1]	speciation[2]
0	-65098.3	-65093.84	-4.450375	0.05881	0.0669379	-2.83344	-2.70399	-3.88662	-1.86449	0.2421534	0.03324275	0.560034	0.439966	0.0205145	0.154975
1	-57365.61	-57359.53	-6.084536	0.126985	0.0669379	-2.06369	-2.70399	-2.10529	-0.90433	0.09507428	0.9256282	0.0935189	0.906481	0.12181	0.404813
2	-67690.33	-67683.55	-6.781218	0.380369	0.322567	-0.966614	-1.13144	-2.6917	-1.22483	0.8607511	0.08959817	0.0935189	0.906481	0.0677659	0.293808
3	-58861.99	-58856.08	-5.911223	0.0189027	0.322567	-3.96845	-1.13144	-2.6917	-1.87732	0.02945521	0.7228007	0.160495	0.839505	0.0677659	0.152999
4	-57527.25	-57518.73	-8.518947	0.00639672	0.237729	-5.05197	-1.43662	-2.6917	-1.11703	0.08507681	0.768082	0.627502	0.372498	0.0677659	0.32725
5	-61589.89	-61577.68	-12.21716	0.00595333	0.215865	-5.12381	-1.5331	-2.32623	-1.11703	2.136683	0.768082	0.639107	0.360893	0.0976629	0.32725
6	-71472.83	-71464.78	-8.050668	0.547164	0.0362457	-0.603007	-3.31743	-4.19588	-2.23358	0.1589695	0.768082	0.639107	0.360893	0.0150575	0.107144
7	-58260.4	-58254.81	-5.585729	0.13319	0.104559	-2.01598	-2.25801	-1.97651	-2.23358	0.2034882	0.768082	0.730122	0.269878	0.138552	0.107144
8	-60257.32	-60250.98	-6.338625	0.0175289	0.104559	-4.0439	-2.25801	-1.13344	-2.23358	0.05914204	0.768082	0.845024	0.154976	0.321923	0.107144
9	-63607.29	-63600.07	-7.219892	0.0766537	0.36646	-2.56846	-1.00387	-2.23216	-3.18068	0.651382	0.6294474	0.210104	0.789896	0.107296	0.0415573
10	-58641.86	-58635.16	-6.695405	0.0766537	0.36646	-2.56846	-1.00387	-2.23216	-3.18068	0.1084098	1.215491	0.286069	0.713931	0.107296	0.0415573
11	-67004.55	-66999.94	-4.609191	0.0766537	0.107234	-2.56846	-2.23275	-2.23216	-4.7198	0.3124941	0.004383163	0.286069	0.713931	0.107296	0.00891696
