Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	log_extinction[1]	log_extinction[2]	log_speciation[1]	log_speciation[2]	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	speciation[1]	speciation[2]
0	-64280.92	-64275.04	-5.881005	0.154947	0.123842	-1.86467	-2.08875	-2.80256	-4.79623	0.113851	0.10525	0.253545	0.746455	0.0606543	0.00826081
1	-67704.95	-67699.8	-5.153347	0.154947	0.340152	-1.86467	-1.07836	-2.80256	-1.97833	0.4057238	0.10525	0.60423	0.39577	0.0606543	0.138301
2	-63039.17	-63032.14	-7.033013	0.328456	0.0386133	-1.11335	-3.25416	-2.83435	-2.30198	0.6368949	0.5319259	0.60423	0.39577	0.0587566	0.100061
3	-61829.14	-61822.13	-7.006927	0.145009	0.135416	-1.93096	-1.99941	-2.818	-2.30198	0.6368949	0.9665421	0.0513535	0.948646	0.0597254	0.100061
4	-60540.66	-60535.06	-5.59644	0.107568	0.0494638	-2.22963	-3.00651	-2.818	-2.30198	0.09436759	0.9665421	0.0513535	0.948646	0.0597254	0.100061
5	-59491.92	-59483.16	-8.762237	0.011995	0.0494638	-4.42326	-3.00651	-1.74243	-2.30198	0.01421498	2.963699	0.132299	0.867701	0.175094	0.100061
6	-57351.64	-57343.38	-8.263804	0.0156938	0.00876638	-4.15449	-4.73683	-2.17692	-2.30198	0.06991195	0.8073947	0.132299	0.867701	0.11339	0.100061
7	-57388.01	-57382.03	-5.985941	0.0156938	0.109166	-4.15449	-2.21489	-2.17692	-2.71099	0.1208472	0.5048202	0.155952	0.844048	0.11339	0.0664713
8	-72921.92	-72912.67	-9.249594	0.167648	0.289782	-1.78589	-1.23863	-5.52571	-3.22651	0.1208472	0.5048202	0.210583	0.789417	0.00398304	0.0396959
9	-56909.19	-56907.19	-1.999121	0.0999026	0.0743909	-2.30356	-2.59842	-1.92995	-2.11861	0.006642337	0.09822399	0.210583	0.789417	0.145156	0.120199
10	-57840.52	-57836.01	-4.503114	0.0999026	0.093458	-2.30356	-2.37024	-1.92995	-2.34101	0.04002731	0.7179397	0.476095	0.523905	0.145156	0.0962307
11	-60967.61	-60959.5	-8.114601	0.0999026	0.093458	-2.30356	-2.37024	-3.04798	-2.34101	0.6423636	1.751987	0.258222	0.741778	0.0474547	0.0962307
12	-63701.95	-63697.91	-4.040995	0.0999026	0.093458	-2.30356	-2.37024	-3.30734	-3.70042	0.009858303	0.3487289	0.258222	0.741778	0.0366133	0.0247131
13	-60149.27	-60145.61	-3.667085	0.0999026	0.0372834	-2.30356	-3.28921	-2.60938	-3.23126	0.009858303	0.3487289	0.750353	0.249647	0.0735804	0.0395078
14	-62683.29	-62680.33	-2.964327	0.0999026	0.343036	-2.30356	-1.06992	-3.09545	-3.23126	0.009858303	0.06667399	0.524809	0.475191	0.0452548	0.0395078
15	-66770.33	-66766.59	-3.743037	0.206097	0.343036	-1.57941	-1.06992	-3.09545	-3.23126	0.03036211	0.06667399	0.742173	0.257827	0.0452548	0.0395078
16	-59543.69	-59540.2	-3.493501	0.206097	0.0838354	-1.57941	-2.4789	-1.96992	-3.11762	0.03036211	0.1647962	0.597253	0.402747	0.139468	0.0442626
17	-58601.46	-58593.77	-7.689725	0.0627547	0.0756438	-2.76852	-2.58172	-1.96992	-0.483988	0.3440964	1.037955	0.766022	0.233978	0.139468	0.616321
18	-61335.7	-61330.71	-4.987011	0.313373	0.0756438	-1.16036	-2.58172	-1.96992	-1.6739	0.04327325	0.602246	0.766022	0.233978	0.139468	0.187514
19	-57801.52	-57795.95	-5.573069	0.100947	0.115211	-2.29316	-2.16099	-1.96992	-1.6739	0.250715	0.602246	0.774649	0.225351	0.139468	0.187514
20	-61251.98	-61244.5	-7.486802	0.100947	0.159422	-2.29316	-1.8362	-1.96992	-5.33089	0.250715	0.1163604	0.774649	0.225351	0.139468	0.00483977
21	-57501.78	-57498.79	-2.993642	0.100947	0.160386	-2.29316	-1.83017	-1.96992	-2.3264	0.03505487	0.1163604	0.337936	0.662064	0.139468	0.0976467
22	-63488.95	-63482.78	-6.177934	0.325821	0.160386	-1.12141	-1.83017	-1.97829	-2.3264	0.4399518	0.4457792	0.743652	0.256348	0.138306	0.0976467
23	-60129.86	-60124.85	-5.013939	0.0312299	0.160386	-3.46638	-1.83017	-1.10812	-2.49424	0.03797823	0.4457792	0.476514	0.523486	0.330177	0.0825593
24	-57256.6	-57253.91	-2.683562	0.036777	0.041776	-3.30288	-3.17543	-2.12957	-1.88541	0.03797823	0.02204114	0.150597	0.849403	0.118889	0.151767
25	-57595.7	-57586.03	-9.666357	0.0458905	0.041776	-3.0815	-3.17543	-2.12957	-2.43092	0.707275	2.676295	0.150597	0.849403	0.118889	0.0879562
26	-58214.3	-58203.22	-11.08505	0.0458905	0.0286714	-3.0815	-3.55185	-2.12957	-2.63421	1.449113	2.676295	0.501441	0.498559	0.118889	0.0717754
27	-59154.24	-59146.45	-7.790187	0.0458905	0.44838	-3.0815	-0.802115	-2.12957	-2.48661	0.02109939	2.676295	0.748334	0.251666	0.118889	0.0831918
28	-58143.93	-58126.79	-17.14692	0.00310218	0.00813622	-5.77565	-4.81143	-2.93579	-1.84447	1.494621	2.676295	0.209653	0.790347	0.0530887	0.158109
29	-58152.3	-58139.43	-12.87338	0.00982632	0.312953	-4.62269	-1.1617	-1.723	-2.18424	1.494621	2.676295	0.45558	0.54442	0.17853	0.112564
30	-64289.98	-64277.29	-12.69517	0.184356	0.0836958	-1.69088	-2.48057	-4.78401	-2.18424	1.494621	2.676295	0.731672	0.268328	0.00836243	0.112564
31	-74518.57	-74507.94	-10.63	0.0850717	0.0836958	-2.46426	-2.48057	-5.85076	-3.07845	1.494621	0.06636298	0.695787	0.304213	0.00287772	0.0460303
32	-92996.59	-92985.95	-10.63494	0.14677	0.0836958	-1.91889	-2.48057	-5.55505	-4.79362	1.494621	0.005217552	0.577227	0.422773	0.00386787	0.00828242
33	-83507.23	-83494.51	-12.71758	0.5131	0.0836958	-0.667284	-2.48057	-5.55505	-5.53209	0.2931027	0.1135396	0.446915	0.553085	0.00386787	0.0039577
34	-68283.76	-68275.54	-8.222724	0.192928	0.113267	-1.64544	-2.17801	-5.55505	-2.78323	0.2931027	0.1135396	0.123073	0.876927	0.00386787	0.0618383
35	-67684.41	-67680.05	-4.362935	0.0338665	0.0139837	-3.38533	-4.26986	-2.70377	-1.72491	0.2931027	0.003953481	0.137133	0.862867	0.0669528	0.178189
36	-67476.73	-67471.74	-4.986558	0.0475482	0.0139837	-3.04601	-4.26986	-0.700453	-2.79067	0.2931027	0.003953481	0.464752	0.535248	0.496361	0.0613803
37	-59010.26	-59008.6	-1.655389	0.0456807	0.412379	-3.08608	-0.885811	-2.60948	-2.79067	0.01412792	0.003953481	0.464752	0.535248	0.0735731	0.0613803
38	-59087.89	-59082.45	-5.435504	0.0456807	0.365866	-3.08608	-1.00549	-2.36461	-2.79067	0.1490793	0.3618859	0.464752	0.535248	0.0939855	0.0613803
39	-58226.62	-58222.89	-3.72996	0.0456807	0.0379261	-3.08608	-3.27212	-1.54606	-2.79067	0.00759605	0.3618859	0.689465	0.310535	0.213085	0.0613803
40	-61085.55	-61080.58	-4.975732	0.0501482	0.0379261	-2.99277	-3.27212	-1.13723	-2.73226	0.00870365	0.8761159	0.689465	0.310535	0.320706	0.0650719
41	-58996.45	-58991.11	-5.342269	0.119661	0.21273	-2.12309	-1.54773	-2.2422	-1.92525	0.07557007	0.8761159	0.798308	0.201692	0.106224	0.145839
42	-64483.28	-64476.22	-7.057356	0.172853	0.0186151	-1.75532	-3.98378	-3.13812	-3.28371	0.1296107	0.8544797	0.798308	0.201692	0.0433645	0.0374888
43	-67243.28	-67237.54	-5.741164	0.191163	0.321727	-1.65463	-1.13405	-3.13812	-3.28371	0.1296107	0.3901964	0.798308	0.201692	0.0433645	0.0374888
44	-59109.52	-59105.47	-4.04899	0.191163	0.0403167	-1.65463	-3.21099	-2.00412	-0.887824	0.03205957	0.1182603	0.798308	0.201692	0.134779	0.41155
45	-65784.62	-65777.9	-6.728193	0.496633	0.611777	-0.699905	-0.491388	-1.05115	-2.776	0.2037405	0.1182603	0.798308	0.201692	0.349535	0.062287
46	-59470.56	-59464.9	-5.652199	0.0184897	0.17832	-3.99054	-1.72418	-1.05115	-2.18536	0.2037405	0.1182603	0.798308	0.201692	0.349535	0.112437
47	-65455.66	-65451.66	-3.999364	0.0906191	0.0774814	-2.40109	-2.55772	-3.96231	-3.7482	0.01048129	0.1182603	0.798308	0.201692	0.0190191	0.0235601
48	-66083.28	-66076.75	-6.525385	0.377809	0.0872351	-0.973367	-2.43915	-1.68806	-4.02088	0.002825801	1.834506	0.729058	0.270942	0.184878	0.0179372
49	-58489.92	-58488.58	-1.332655	0.0614709	0.0872351	-2.78919	-2.43915	-2.27679	-3.87945	0.0006164149	0.05336568	0.563471	0.436529	0.102613	0.0206622
50	-61974.99	-61969.71	-5.277487	0.10242	0.0872351	-2.27867	-2.43915	-1.13643	-3.87945	0.3513811	0.05336568	0.660942	0.339058	0.320963	0.0206622
51	-67631.59	-67623.63	-7.951369	0.0918574	0.160617	-2.38752	-1.82873	-3.73605	-3.34665	0.8804564	0.666914	0.410396	0.589604	0.0238481	0.0352022
52	-61634.28	-61628.39	-5.885928	0.0495401	0.479247	-3.00497	-0.735539	-0.898769	-0.828972	0.03773529	0.207192	0.547347	0.452653	0.40707	0.436498
53	-65545.48	-65539.95	-5.521568	0.0495401	0.147046	-3.00497	-1.91701	-0.842175	-0.828972	0.2852259	0.0529511	0.114198	0.885802	0.430773	0.436498
54	-61502.14	-61496.03	-6.111301	0.373996	0.0976077	-0.98351	-2.3268	-2.17643	-0.828972	0.2852259	0.2444238	0.114198	0.885802	0.113445	0.436498
55	-57339.94	-57334.39	-5.555842	0.0314344	0.0152756	-3.45985	-4.1815	-2.17643	-3.47827	0.03228211	0.2444238	0.114198	0.885802	0.113445	0.0308607
56	-59832.34	-59827.3	-5.039057	0.219036	0.0152756	-1.51852	-4.1815	-1.8424	-4.02994	0.005405198	0.2444238	0.215225	0.784775	0.158436	0.0177754
57	-72353.68	-72349.02	-4.662383	0.0265092	0.374094	-3.63026	-0.983248	0.224636	-0.73361	0.002659407	0.008918445	0.215225	0.784775	1.25187	0.480173
58	-57211.1	-57208.69	-2.410561	0.0265092	0.0842852	-3.63026	-2.47355	-1.69852	-2.10037	0.002659407	0.1315686	0.60902	0.39098	0.182953	0.122411
59	-58213.81	-58210.59	-3.212892	0.284825	0.0988347	-1.25588	-2.31431	-1.69852	-0.777273	0.002659407	0.1767932	0.657173	0.342827	0.182953	0.459658
