Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	log_extinction[1]	log_extinction[2]	log_speciation[1]	log_speciation[2]	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	speciation[1]	speciation[2]
0	-56388.48	-56382.91	-5.570977	0.00615469	0.0125829	-5.09054	-4.37542	-2.03769	-2.0577	0.005117949	0.03485554	0.628133	0.371867	0.130329	0.127747
1	-56390.92	-56384.69	-6.228114	0.00860464	0.00603937	-4.75545	-5.10946	-2.01656	-2.08743	0.005117949	0.03485554	0.628133	0.371867	0.133113	0.124005
2	-56393.39	-56387.33	-6.05565	0.00860464	0.00603937	-4.75545	-5.10946	-2.06815	-2.14991	0.003775765	0.03485554	0.483042	0.516958	0.126419	0.116494
3	-56390.59	-56382.55	-8.038114	0.00360046	0.00603937	-5.62669	-5.10946	-2.03191	-2.12565	0.005150583	0.03485554	0.91381	0.0861903	0.131085	0.119355
4	-56394.37	-56386.01	-8.360257	0.00785341	0.00268331	-4.84681	-5.9207	-2.0207	-2.12565	0.006151605	0.03485554	0.91381	0.0861903	0.132562	0.119355
5	-56394.28	-56385.51	-8.76678	0.00503023	0.00338252	-5.29229	-5.68913	-2.06896	-2.11657	0.006151605	0.04283708	0.91381	0.0861903	0.126317	0.120444
6	-56390.19	-56383.39	-6.798998	0.00464419	0.00882963	-5.37214	-4.72964	-2.04264	-2.11922	0.006151605	0.03336144	0.915136	0.0848637	0.129686	0.120125
7	-56388.73	-56382.07	-6.658516	0.00471581	0.00854882	-5.35683	-4.76196	-2.03978	-2.11922	0.004445093	0.03336144	0.592429	0.407571	0.130057	0.120125
8	-56389.24	-56380.46	-8.78286	0.00226303	0.00712724	-6.09105	-4.94383	-2.07401	-2.11922	0.004294225	0.03336144	0.592429	0.407571	0.12568	0.120125
9	-56389.51	-56383.17	-6.346479	0.0064928	0.00712724	-5.03706	-4.94383	-2.02593	-2.1462	0.004643454	0.03336144	0.592429	0.407571	0.131871	0.116928
10	-56387.8	-56381.98	-5.822074	0.00499592	0.0132695	-5.29913	-4.32229	-2.06564	-2.1462	0.004643454	0.03247106	0.0217912	0.978209	0.126737	0.116928
11	-56387.87	-56382.86	-5.011186	0.00796498	0.0132695	-4.8327	-4.32229	-2.05424	-2.1462	0.005368646	0.03523014	0.0217912	0.978209	0.128191	0.116928
12	-56391.31	-56385.53	-5.786141	0.00441025	0.0199485	-5.42382	-3.9146	-2.05424	-2.00398	0.006264145	0.03523014	0.0217912	0.978209	0.128191	0.134798
13	-56389.96	-56384.16	-5.795433	0.00441025	0.0199485	-5.42382	-3.9146	-2.05859	-2.12606	0.006264145	0.03740897	0.0217912	0.978209	0.127634	0.119306
14	-56393.56	-56387.89	-5.669628	0.00477403	0.0199485	-5.34457	-3.9146	-2.07868	-2.03914	0.00569219	0.04401235	0.0217912	0.978209	0.125095	0.130141
15	-56393.88	-56388.35	-5.524636	0.00438213	0.0199485	-5.43022	-3.9146	-2.08546	-2.13518	0.005533353	0.02487634	0.0217912	0.978209	0.124249	0.118223
16	-56394.6	-56388.76	-5.835664	0.00296081	0.0415027	-5.82229	-3.182	-2.08546	-1.99591	0.005533353	0.02487634	0.0217912	0.978209	0.124249	0.13589
