Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	log_extinction[1]	log_extinction[2]	log_speciation[1]	log_speciation[2]	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	speciation[1]	speciation[2]
0	-56388.79	-56379.94	-8.847842	0.00187966	0.0104531	-6.27666	-4.56086	-2.05406	-2.10296	0.005688436	0.0382353	0.183708	0.816292	0.128213	0.122094
1	-56388.96	-56381.66	-7.298497	0.0046294	0.00684276	-5.37533	-4.98456	-2.05406	-2.19249	0.005688436	0.0382353	0.183708	0.816292	0.128213	0.111638
2	-56391.84	-56385.64	-6.200849	0.0067743	0.00796985	-4.99462	-4.83209	-2.05406	-2.22621	0.005502861	0.0382353	0.443932	0.556068	0.128213	0.107937
3	-56387.91	-56382.31	-5.597972	0.0067743	0.0111431	-4.99462	-4.49694	-2.05369	-2.15229	0.005093868	0.0382353	0.443932	0.556068	0.128261	0.116217
4	-56387.29	-56381.06	-6.228972	0.00503835	0.0111431	-5.29068	-4.49694	-2.04716	-2.13378	0.005308123	0.0382353	0.443932	0.556068	0.129101	0.118389
5	-56387.19	-56381.02	-6.166693	0.00503835	0.0111431	-5.29068	-4.49694	-2.04183	-2.09569	0.005181819	0.03440105	0.498372	0.501628	0.129791	0.122985
6	-56387.04	-56380.88	-6.164688	0.00503835	0.0109061	-5.29068	-4.51843	-2.03925	-2.1096	0.004839269	0.03440105	0.323684	0.676316	0.130126	0.121286
7	-56388.26	-56381.39	-6.873819	0.00891784	0.00436239	-4.7197	-5.43473	-2.03925	-2.13535	0.004839269	0.03836612	0.305649	0.694351	0.130126	0.118204
8	-56388.49	-56380.46	-8.032341	0.00230959	0.0115333	-6.07069	-4.46252	-2.04671	-2.13535	0.004839269	0.03836612	0.305649	0.694351	0.129159	0.118204
9	-56389.13	-56381.65	-7.478412	0.00230959	0.0154996	-6.07069	-4.16694	-2.08212	-2.13535	0.004569692	0.03241437	0.264316	0.735684	0.124666	0.118204
10	-56388.66	-56379.67	-8.982959	0.00392119	0.00352754	-5.54136	-5.64716	-2.08212	-2.13535	0.004602592	0.03624029	0.373459	0.626541	0.124666	0.118204
11	-56389.48	-56378.8	-10.68283	0.00229499	0.0031276	-6.07703	-5.76749	-2.05075	-2.13535	0.005305673	0.03428659	0.373459	0.626541	0.128638	0.118204
