Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	log_extinction[1]	log_extinction[2]	log_speciation[1]	log_speciation[2]	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	speciation[1]	speciation[2]
0	-56391.83	-56383.76	-8.068633	0.00208896	0.013613	-6.17109	-4.29673	-2.03594	-2.11062	0.006138994	0.03074402	0.709575	0.290425	0.130557	0.121163
1	-56392.26	-56385.28	-6.982232	0.00241891	0.0233404	-6.02444	-3.75757	-2.03594	-2.02232	0.005770741	0.03074402	0.709575	0.290425	0.130557	0.132348
2	-56390.12	-56385.3	-4.817665	0.00606225	0.0233404	-5.10567	-3.75757	-2.0423	-2.02004	0.005770741	0.03074402	0.677562	0.322438	0.129731	0.132651
3	-56394.28	-56389.07	-5.210239	0.00777152	0.0133336	-4.85729	-4.31747	-2.05081	-2.06262	0.006916232	0.03652863	0.677562	0.322438	0.12863	0.127121
4	-56390.91	-56386.11	-4.796495	0.00758559	0.0169535	-4.88151	-4.07728	-2.04896	-2.06448	0.004605111	0.04195957	0.677562	0.322438	0.128868	0.126884
5	-56391.15	-56386.49	-4.660728	0.00544432	0.0355402	-5.21318	-3.33709	-2.04533	-2.06792	0.005652664	0.03177172	0.677562	0.322438	0.129337	0.126448
6	-56393.66	-56388.27	-5.382616	0.00544432	0.0170668	-5.21318	-4.07062	-2.06935	-2.20959	0.005652664	0.03213574	0.677562	0.322438	0.126268	0.109746
7	-56389.39	-56381.7	-7.687546	0.00229688	0.0147318	-6.0762	-4.21775	-2.09068	-2.05727	0.004949791	0.03720617	0.677562	0.322438	0.123603	0.127802
8	-56390.83	-56379.5	-11.33053	0.000713998	0.0147318	-7.24463	-4.21775	-2.09068	-2.05727	0.004949791	0.03478354	0.146697	0.853303	0.123603	0.127802
9	-56391.45	-56378.04	-13.40082	0.000713998	0.00460688	-7.24463	-5.3802	-2.07657	-2.09606	0.004777803	0.03478354	0.354669	0.645331	0.12536	0.12294
10	-56389.31	-56378.74	-10.57605	0.00182461	0.00430938	-6.30639	-5.44696	-2.06147	-2.18005	0.004830125	0.03892712	0.354669	0.645331	0.127267	0.113036
11	-56389.2	-56384.39	-4.809904	0.00730566	0.0160396	-4.91911	-4.13269	-2.02923	-2.13972	0.004830125	0.03200558	0.373515	0.626485	0.131436	0.117688
12	-56389.79	-56384.06	-5.729044	0.00461226	0.0185308	-5.37904	-3.98832	-2.02923	-2.07061	0.005267056	0.03879554	0.373515	0.626485	0.131436	0.126108
13	-56389.66	-56384	-5.667316	0.00461226	0.0185308	-5.37904	-3.98832	-2.02923	-2.07061	0.004856007	0.03733208	0.581887	0.418113	0.131436	0.126108
14	-56387.84	-56382.79	-5.047007	0.00528907	0.0242673	-5.24211	-3.71863	-2.05639	-2.07061	0.005323723	0.03315696	0.581887	0.418113	0.127914	0.126108
15	-56388.21	-56382.31	-5.897775	0.00361131	0.0242673	-5.62369	-3.71863	-2.07604	-2.06421	0.004988817	0.03467318	0.452279	0.547721	0.125426	0.126918
