Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	log_extinction[1]	log_extinction[2]	log_speciation[1]	log_speciation[2]	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	speciation[1]	speciation[2]
0	-56737.19	-56736.48	-0.7057214	0.0964243	0.0462306	-2.339	-3.07411	-1.78617	-1.44472	0.000358634	0.05678847	0.827964	0.172036	0.167601	0.235811
1	-56606.57	-56605.13	-1.442157	0.0964243	0.0917357	-2.339	-2.38884	-1.76762	-1.44472	0.004254358	0.03243495	0.827964	0.172036	0.170739	0.235811
2	-56683.3	-56681.01	-2.290357	0.036079	0.0710143	-3.32204	-2.64487	-1.86808	-1.25	0.004254358	0.0608394	0.827964	0.172036	0.15442	0.286504
3	-56522.79	-56520.48	-2.306773	0.036079	0.0710143	-3.32204	-2.64487	-1.93421	-1.49096	0.006333757	0.0608394	0.827964	0.172036	0.144538	0.225156
4	-56523.14	-56521.53	-1.610131	0.036079	0.0710143	-3.32204	-2.64487	-1.93421	-1.50052	0.006635078	0.01594293	0.435394	0.564606	0.144538	0.223013
5	-56472.94	-56470.68	-2.258413	0.036079	0.0568602	-3.32204	-2.86716	-1.92457	-1.6549	0.006635078	0.05487155	0.674055	0.325945	0.145939	0.191111
6	-56473.32	-56470.56	-2.761106	0.0230772	0.0499438	-3.76891	-2.99686	-2.04304	-1.6549	0.007685646	0.05487155	0.674055	0.325945	0.129633	0.191111
7	-56473.44	-56471.6	-1.83919	0.0305795	0.0374337	-3.48742	-3.28518	-1.91852	-2.37493	0.007685646	0.01465187	0.674055	0.325945	0.146823	0.0930208
8	-56531.5	-56529.7	-1.800818	0.0305795	0.0374337	-3.48742	-3.28518	-2.08887	-2.37493	0.007685646	0.01465187	0.904147	0.0958534	0.123827	0.0930208
9	-56519.57	-56517.3	-2.273668	0.0233933	0.0226692	-3.75531	-3.78675	-2.00775	-2.57201	0.007685646	0.008761847	0.904147	0.0958534	0.13429	0.0763819
10	-56525.9	-56523.81	-2.086944	0.0285095	0.0226692	-3.55752	-3.78675	-1.98367	-2.57201	0.007685646	0.008761847	0.904147	0.0958534	0.137564	0.0763819
11	-56554.77	-56551.25	-3.518221	0.0285095	0.00720739	-3.55752	-4.93265	-1.98742	-2.57201	0.008199953	0.004859031	0.904147	0.0958534	0.137049	0.0763819
12	-56608	-56606.5	-1.503635	0.0459054	0.0254377	-3.08117	-3.67152	-1.98742	-2.57946	0.002474568	0.02114553	0.904147	0.0958534	0.137049	0.0758149
13	-56556.71	-56555.98	-0.7314689	0.032946	0.0687375	-3.41289	-2.67746	-1.98742	-2.04545	0.001165513	0.02114553	0.778828	0.221172	0.137049	0.129321
14	-56490.41	-56488.33	-2.086219	0.0207006	0.0687375	-3.87759	-2.67746	-2.11139	-2.16881	0.007677606	0.02114553	0.778828	0.221172	0.121069	0.114314
15	-56427.68	-56425.05	-2.635833	0.0204886	0.028051	-3.88789	-3.57373	-2.04554	-2.16881	0.007677606	0.02114553	0.445018	0.554982	0.129311	0.114314
16	-56515.85	-56514.23	-1.622687	0.0204886	0.0973506	-3.88789	-2.32944	-2.04554	-1.78816	0.001227165	0.04419782	0.666533	0.333467	0.129311	0.167268
17	-56584.29	-56583.22	-1.068301	0.0629199	0.0421662	-2.76589	-3.16614	-2.01666	-1.78816	0.001227165	0.04419782	0.25209	0.74791	0.133099	0.167268
18	-56632.43	-56629.73	-2.704561	0.0629199	0.0270381	-2.76589	-3.61051	-1.88749	-1.74415	0.01425253	0.04419782	0.25209	0.74791	0.151452	0.174793
19	-56532.41	-56530.38	-2.024703	0.0273351	0.0662124	-3.59958	-2.71489	-2.19119	-1.74415	0.004436616	0.04419782	0.73907	0.26093	0.111783	0.174793
20	-56539.33	-56537.36	-1.968962	0.0491781	0.0662124	-3.01231	-2.71489	-1.87545	-1.85889	0.004436616	0.08165778	0.496953	0.503047	0.153286	0.155846
21	-56488.81	-56487.04	-1.7723	0.0491781	0.105403	-3.01231	-2.24996	-1.82925	-1.611	0.005087319	0.04548168	0.496953	0.503047	0.160534	0.199688
22	-56621.93	-56621.09	-0.8400486	0.0658396	0.105403	-2.72053	-2.24996	-1.82925	-1.93911	0.001296505	0.04548168	0.645273	0.354727	0.160534	0.143832
23	-56742.38	-56741.23	-1.156173	0.0302951	0.0166438	-3.49677	-4.09572	-1.82925	-2.43415	0.001296505	0.004200597	0.381642	0.618358	0.160534	0.0876724
24	-56492.54	-56489.86	-2.673153	0.0302951	0.0155377	-3.49677	-4.16448	-1.82925	-2.07557	0.006850647	0.01298627	0.381642	0.618358	0.160534	0.125484
25	-56537.92	-56532.56	-5.359377	0.0198661	0.00441118	-3.91874	-5.42361	-1.82925	-1.97341	0.006850647	0.01241219	0.333455	0.666545	0.160534	0.138982
26	-56455.74	-56450.38	-5.364358	0.0195939	0.00379595	-3.93254	-5.57382	-2.03799	-2.03411	0.003886603	0.01241219	0.333455	0.666545	0.130291	0.130797
27	-56469.67	-56462.07	-7.595399	0.0107399	0.00379595	-4.53379	-5.57382	-2.03799	-1.93293	0.00853796	0.07642627	0.621982	0.378018	0.130291	0.144724
28	-56499.08	-56490.97	-8.111732	0.00797141	0.00379595	-4.83189	-5.57382	-2.12659	-2.26835	0.009829476	0.07642627	0.823538	0.176462	0.119243	0.103483
29	-56509.94	-56506.87	-3.074453	0.0461817	0.0174336	-3.07517	-4.04936	-1.92594	-2.26835	0.006187175	0.07642627	0.288385	0.711615	0.145738	0.103483
30	-56646.7	-56644.79	-1.908723	0.0791289	0.17427	-2.53668	-1.74715	-1.81993	-1.65025	0.006187175	0.05425349	0.671163	0.328837	0.162037	0.192002
31	-56583.6	-56581.77	-1.83181	0.0791289	0.141428	-2.53668	-1.95596	-1.83945	-1.65025	0.006187175	0.05425349	0.671163	0.328837	0.158905	0.192002
32	-56677.27	-56675.76	-1.513757	0.0791289	0.09423	-2.53668	-2.36202	-1.83945	-2.19197	0.004900768	0.05425349	0.180733	0.819267	0.158905	0.111696
33	-56477.4	-56474.48	-2.920158	0.0340363	0.0158764	-3.38033	-4.14292	-1.83945	-2.26959	0.003344058	0.05425349	0.180733	0.819267	0.158905	0.103354
34	-56455.77	-56453.3	-2.470945	0.0340363	0.0174362	-3.38033	-4.04921	-2.02815	-2.26959	0.003302514	0.03299626	0.180733	0.819267	0.131579	0.103354
