Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	log_extinction[1]	log_extinction[2]	log_speciation[1]	log_speciation[2]	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	speciation[1]	speciation[2]
0	-68858.69	-68851.52	-7.170159	0.0357605	0.0833818	-3.33091	-2.48432	-0.914729	-4.01458	1.023382	0.04792067	0.369438	0.630562	0.400625	0.0180504
1	-59625.51	-59612.81	-12.69879	0.0205328	0.0090096	-3.88573	-4.70947	-0.914729	-4.01458	1.023382	1.328151	0.833269	0.166731	0.400625	0.0180504
2	-62709.26	-62698.88	-10.38073	0.0205328	0.0751554	-3.88573	-2.5882	-3.0824	-4.19128	1.023382	1.328151	0.833269	0.166731	0.0458491	0.0151269
3	-66542.24	-66529.56	-12.67781	0.0205328	0.588785	-3.88573	-0.529694	-2.33587	-1.79537	2.542438	1.771688	0.833269	0.166731	0.0967264	0.166066
4	-81049.43	-81037.36	-12.06767	0.873593	0.588785	-0.135141	-0.529694	-0.901141	-2.01391	2.542438	0.4091365	0.833269	0.166731	0.406106	0.133465
5	-66087.5	-66074.04	-13.45706	1.47928	0.0135442	0.391557	-4.3018	-0.901141	-1.54694	2.542438	0.4091365	0.952377	0.0476232	0.406106	0.212898
6	-61109.25	-61099.88	-9.366481	0.0846317	0.00746931	-2.46945	-4.89695	-0.864355	-1.96793	0.1820603	1.235495	0.952377	0.0476232	0.421323	0.139746
7	-62712.47	-62707.06	-5.409741	0.495903	0.122629	-0.701374	-2.09859	-0.90983	-3.08548	0.001394291	1.235495	0.952377	0.0476232	0.402593	0.0457082
8	-63234.29	-63230.5	-3.788267	0.276184	0.122629	-1.28669	-2.09859	-1.65462	-2.53004	0.0005447546	1.354423	0.952377	0.0476232	0.191165	0.0796562
9	-63711.58	-63710.57	-1.01319	0.0543597	0.0376538	-2.91213	-3.27932	-1.65462	-2.53004	1.854472e-06	1.354423	0.952377	0.0476232	0.191165	0.0796562
10	-66384.49	-66383.78	-0.7067081	0.157128	0.125656	-1.85069	-2.07421	-3.96154	-2.53004	0.0006110522	0.0130359	0.952377	0.0476232	0.0190339	0.0796562
11	-63921.24	-63917.53	-3.713449	0.152622	0.0151362	-1.87979	-4.19066	-3.10549	-1.24473	8.763348e-05	0.9568558	0.922545	0.0774546	0.0448025	0.288018
12	-65181.85	-65173.14	-8.712915	0.0746872	0.0103602	-2.59445	-4.56978	-2.86344	-1.93241	1.586245	0.2008328	0.922545	0.0774546	0.057072	0.144799
13	-63604.05	-63598.51	-5.541798	0.0213509	0.0606572	-3.84666	-2.80252	-0.585142	-2.82588	0.05107584	0.2008328	0.793866	0.206134	0.557027	0.0592565
14	-61020.05	-61012.34	-7.708923	0.449289	0.0606572	-0.800088	-2.80252	-1.45667	0.083677	0.05107584	0.6376284	0.793866	0.206134	0.23301	1.08728
15	-60107.54	-60099.19	-8.351195	0.0700234	0.0199028	-2.65893	-3.91689	-3.30762	0.083677	0.1199681	0.6376284	0.578527	0.421473	0.0366033	1.08728
16	-61017.91	-61011.68	-6.234717	0.446467	0.0717143	-0.806391	-2.63506	-2.4686	-1.18444	0.1199681	0.6180946	0.578527	0.421473	0.084703	0.305918
17	-56997.79	-56994.83	-2.959208	0.0152308	0.146726	-4.18443	-1.91919	-2.4686	-1.88053	0.01154261	0.03215216	0.578527	0.421473	0.084703	0.152509
18	-58187.38	-58184.48	-2.897637	0.0152308	0.165201	-4.18443	-1.80059	-2.926	-1.87665	0.01154261	0.02081674	0.578527	0.421473	0.0536113	0.153102
19	-56639.08	-56638.17	-0.9177155	0.044422	0.132883	-3.11402	-2.01828	-1.97699	-1.31144	0.001353461	0.02081674	0.51482	0.48518	0.138486	0.269431
20	-57391.76	-57387.05	-4.718914	0.05282	0.070991	-2.94086	-2.6452	-2.1968	-0.718768	0.04842443	0.2681894	0.676781	0.323219	0.111158	0.487352
21	-57842.97	-57837.92	-5.051231	0.203943	0.070991	-1.58991	-2.6452	-1.80941	-1.48649	0.1144366	0.4194373	0.560904	0.439096	0.163751	0.226164
22	-57475.03	-57468.44	-6.594558	0.00770199	0.100118	-4.86628	-2.3014	-1.80941	-1.62493	0.1144366	0.2238525	0.560904	0.439096	0.163751	0.196925
23	-58655.13	-58651.02	-4.108543	0.105146	0.100118	-2.2524	-2.3014	-2.91917	-1.62493	0.04024018	0.3832212	0.560904	0.439096	0.0539786	0.196925
24	-59911.92	-59908.05	-3.861584	0.267063	0.100118	-1.32027	-2.3014	-2.91917	-1.62493	0.04024018	0.1740692	0.50434	0.49566	0.0539786	0.196925
25	-57469.7	-57464.05	-5.640842	0.0323323	0.00687244	-3.43169	-4.98024	-2.21159	-3.32545	0.006338024	0.1740692	0.50434	0.49566	0.109527	0.0359564
26	-57273.38	-57270.75	-2.633287	0.0323323	0.100776	-3.43169	-2.29486	-2.21159	-3.32545	0.02418131	0.02492793	0.727283	0.272717	0.109527	0.0359564
27	-58298.92	-58293.06	-5.85927	0.0587324	0.0365415	-2.83476	-3.30931	-1.99703	-3.32545	0.02418131	1.254655	0.592874	0.407126	0.135738	0.0359564
28	-57900.28	-57893.49	-6.791434	0.025689	0.0725116	-3.66169	-2.62401	-1.95036	-4.61866	0.02418131	0.6874584	0.592874	0.407126	0.142223	0.00986598
29	-65136.12	-65129.51	-6.616057	0.025689	0.0725116	-3.66169	-2.62401	-0.390795	-3.62343	0.4048544	0.04935175	0.787221	0.212779	0.676519	0.026691
30	-64617.12	-64608.8	-8.327078	0.215037	0.109773	-1.53694	-2.20934	-2.64443	-2.57761	0.09436743	3.095534	0.787221	0.212779	0.071046	0.0759553
31	-61565.1	-61559.47	-5.637762	0.557949	0.0869325	-0.583488	-2.44262	-2.64443	-1.47396	0.141617	0.272189	0.787221	0.212779	0.071046	0.229017
32	-65165.73	-65157.08	-8.644083	1.07268	0.0869325	0.0701636	-2.44262	-3.63153	-1.47396	0.7505671	0.272189	0.84295	0.15705	0.0264756	0.229017
33	-59480.89	-59472.84	-8.047038	0.17974	0.218819	-1.71624	-1.51951	-0.929881	-4.75107	0.3727017	0.2312019	0.84295	0.15705	0.394601	0.00864244
34	-61889.19	-61878.77	-10.42348	0.619476	0.278152	-0.478881	-1.27959	-0.717749	-4.22644	0.3727017	1.151858	0.766238	0.233762	0.487849	0.0146043
35	-61684.25	-61678.12	-6.128794	0.0235896	0.214396	-3.74695	-1.53993	-2.69733	-2.62218	0.3727017	0.3147186	0.770413	0.229587	0.0673855	0.072644
36	-57859.86	-57855.77	-4.088053	0.0656594	0.214396	-2.72328	-1.53993	-1.45934	-1.53039	0.02230258	0.3147186	0.265164	0.734836	0.232388	0.216452
37	-59348.99	-59343.92	-5.06651	0.157167	0.214396	-1.85045	-1.53993	-1.03237	-1.53039	0.02230258	0.6122665	0.265164	0.734836	0.356161	0.216452
38	-63511.2	-63505.93	-5.276289	0.157167	0.0781899	-1.85045	-2.54861	-1.69209	-1.50053	0.5857043	0.1115292	0.748318	0.251682	0.184135	0.223011
39	-57436.15	-57424.6	-11.54859	0.058505	0.398863	-2.83864	-0.919137	-1.69209	-1.87626	0.5857043	4.05102	0.399688	0.600312	0.184135	0.153163
