Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	log_extinction[1]	log_extinction[2]	log_speciation[1]	log_speciation[2]	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	speciation[1]	speciation[2]
0	-56396.92	-56391.19	-5.729332	0.00405935	0.0266766	-5.50673	-3.62397	-2.0178	-2.00075	0.006599936	0.03696128	0.154589	0.845411	0.132948	0.135234
1	-56418.58	-56415.27	-3.312583	0.0108123	0.069146	-4.52707	-2.67154	-2.04129	-1.72272	0.006470224	0.03696128	0.154589	0.845411	0.129861	0.17858
2	-56418.08	-56414.91	-3.176321	0.0108123	0.0923613	-4.52707	-2.38205	-1.98155	-1.75445	0.006470224	0.03113281	0.171353	0.828647	0.137855	0.173002
3	-56415.21	-56412.55	-2.654874	0.0153436	0.0923613	-4.17706	-2.38205	-2.00187	-1.75445	0.006470224	0.03113281	0.242758	0.757242	0.135083	0.173002
4	-56413.51	-56411.45	-2.061672	0.0234293	0.0688944	-3.75377	-2.67518	-2.00187	-1.92414	0.005590752	0.03113281	0.242758	0.757242	0.135083	0.146001
5	-56405.36	-56402.81	-2.550675	0.0160333	0.0688944	-4.13309	-2.67518	-2.00187	-1.85069	0.005590752	0.03224201	0.159554	0.840446	0.135083	0.157129
6	-56411.3	-56408.59	-2.70664	0.0141945	0.0777356	-4.2549	-2.55444	-1.98074	-1.81793	0.005590752	0.03224201	0.159554	0.840446	0.137967	0.162362
7	-56422.32	-56418.17	-4.149938	0.00675322	0.0777356	-4.99774	-2.55444	-1.97295	-1.82466	0.008288758	0.03224201	0.159554	0.840446	0.139046	0.161273
8	-56413.44	-56408.85	-4.593146	0.00531566	0.0777356	-5.2371	-2.55444	-2.01753	-1.92711	0.008288758	0.03224201	0.159554	0.840446	0.132983	0.145569
9	-56406.44	-56401.96	-4.484808	0.00517657	0.0777356	-5.26361	-2.55444	-2.04268	-1.92711	0.008047966	0.02452203	0.099414	0.900586	0.12968	0.145569
