Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	log_extinction[1]	log_extinction[2]	log_speciation[1]	log_speciation[2]	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	speciation[1]	speciation[2]
0	-57643.15	-57632.85	-10.30039	0.0455086	0.103354	-3.08986	-2.2696	-1.99042	-1.78711	1.124774	2.782842	0.109064	0.890936	0.136638	0.167443
1	-58145.33	-58132.11	-13.22875	0.0509788	0.00524094	-2.97635	-5.25125	-2.40301	-2.31201	1.124774	2.782842	0.109064	0.890936	0.0904457	0.0990623
2	-57804.51	-57797.88	-6.62396	0.137226	0.258514	-1.98612	-1.3528	-1.65899	-3.3392	0.1365532	1.072699	0.109064	0.890936	0.19033	0.0354653
3	-57668.46	-57662.48	-5.982233	0.137226	0.114204	-1.98612	-2.16977	-1.69222	-2.78888	0.1365532	1.072699	0.0618458	0.938154	0.18411	0.0614899
4	-57659.38	-57652.53	-6.84909	0.072039	0.430741	-2.63055	-0.842248	-1.58699	-1.33084	0.09411593	1.072699	0.0618458	0.938154	0.204539	0.264256
5	-58475.93	-58470.05	-5.880866	0.218961	0.0474579	-1.51886	-3.04791	-3.14367	-1.12879	0.09411593	0.5871071	0.0618458	0.938154	0.0431242	0.323426
6	-57627.53	-57622.26	-5.270359	0.241287	0.0474579	-1.42177	-3.04791	-1.49915	-0.78386	0.01488743	0.5871071	0.0618458	0.938154	0.22332	0.45664
7	-58016.02	-58010.56	-5.457494	0.0276636	0.0474579	-3.58764	-3.04791	-1.71973	-0.78386	0.01488743	0.5879187	0.0618458	0.938154	0.179115	0.45664
8	-59112.32	-59108.57	-3.757609	0.0342024	0.10669	-3.37546	-2.23783	-3.62831	-1.07307	0.01488743	0.07606239	0.0618458	0.938154	0.0265611	0.341956
9	-56898.19	-56897.63	-0.5613013	0.0909195	0.0852282	-2.39778	-2.46242	-1.91857	-1.28807	0.0008704165	0.02449272	0.0618458	0.938154	0.146817	0.275802
10	-59424.25	-59418.91	-5.340882	0.200956	0.0393522	-1.60467	-3.2352	-2.58173	-1.67612	0.2523612	0.2819409	0.0618458	0.938154	0.0756433	0.187098
11	-57075.34	-57070.91	-4.434205	0.0501943	0.0393522	-2.99185	-3.2352	-2.09425	-1.67612	0.0631375	0.2819409	0.0618458	0.938154	0.123163	0.187098
12	-57632.08	-57624.96	-7.120287	0.0199168	0.669397	-3.91619	-0.401378	-1.93154	-1.88778	0.0631375	0.7456982	0.0618458	0.938154	0.144924	0.151407
13	-61529.85	-61523.29	-6.553991	0.230595	0.241119	-1.46709	-1.42246	-1.93154	-2.72663	0.3260258	0.7827287	0.0563182	0.943682	0.144924	0.0654393
14	-57620.61	-57613.58	-7.027672	0.134668	0.018478	-2.00494	-3.99118	-1.59942	-2.63246	0.2743126	0.7827287	0.0563182	0.943682	0.202013	0.0719013
15	-57772.22	-57764.83	-7.393288	0.027598	0.0519758	-3.59001	-2.95698	-2.73153	-1.67458	0.2743126	1.242204	0.163339	0.836661	0.0651197	0.187387
16	-57996.5	-57988.75	-7.746766	0.027598	0.0610222	-3.59001	-2.79652	-3.26837	-1.40361	0.2743126	1.242204	0.0750895	0.92491	0.0380685	0.245709
17	-58545.15	-58536.23	-8.920607	0.0896198	0.301508	-2.41218	-1.19896	-1.46841	-1.03621	0.8692906	1.242204	0.0750895	0.92491	0.230291	0.354795
18	-57700.48	-57695.09	-5.387794	0.0896198	0.0662768	-2.41218	-2.71391	-2.55141	-1.03621	0.05355329	0.7821474	0.094642	0.905358	0.0779718	0.354795
