Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	log_extinction[1]	log_extinction[2]	log_speciation[1]	log_speciation[2]	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	speciation[1]	speciation[2]
0	-56537.25	-56533.12	-4.12809	0.0847154	0.00604819	-2.46846	-5.108	-1.66382	-1.99503	0.00226096	0.06304245	0.286855	0.713145	0.189413	0.136009
1	-56772.84	-56769.79	-3.053322	0.0847154	0.026725	-2.46846	-3.62216	-1.66382	-2.06453	0.0215686	0.06304245	0.286855	0.713145	0.189413	0.126877
2	-56729.96	-56727.55	-2.411604	0.0706221	0.110889	-2.65041	-2.19922	-1.66382	-1.99756	0.01873708	0.06304245	0.510579	0.489421	0.189413	0.135666
3	-56626.03	-56622.94	-3.096982	0.0229179	0.09461	-3.77584	-2.35799	-1.88838	-2.02226	0.01873708	0.06885447	0.594065	0.405935	0.151317	0.132357
4	-56564.51	-56558.27	-6.234716	0.00431929	0.035051	-5.44466	-3.35095	-2.09365	-1.93338	0.01873708	0.06885447	0.66425	0.33575	0.123237	0.144659
5	-56830.53	-56826.22	-4.308861	0.0138148	0.0138495	-4.28202	-4.2795	-2.09365	-1.36292	0.01466514	0.01183982	0.181817	0.818183	0.123237	0.255911
6	-56842.23	-56837.96	-4.269178	0.0078038	0.0388171	-4.85314	-3.24889	-2.07759	-1.25696	0.01556491	0.01183982	0.366897	0.633103	0.125232	0.284516
7	-56566.79	-56563.02	-3.766887	0.0078038	0.115997	-4.85314	-2.15419	-2.07759	-1.25696	0.004071021	0.03020729	0.366897	0.633103	0.125232	0.284516
8	-56571.71	-56567.37	-4.336432	0.0078038	0.0895551	-4.85314	-2.4129	-2.07759	-1.59256	0.01924061	0.03020729	0.366897	0.633103	0.125232	0.203404
9	-56913.77	-56911.06	-2.707473	0.0596477	0.0895551	-2.8193	-2.4129	-2.17584	-1.59256	0.01924061	0.09325854	0.366897	0.633103	0.113513	0.203404
10	-56857.52	-56855.46	-2.069775	0.0269661	0.173282	-3.61317	-1.75283	-1.71624	-2.24711	0.01924061	0.009941286	0.488784	0.511216	0.17974	0.105704
11	-56731.32	-56729.16	-2.167941	0.0156038	0.167417	-4.16024	-1.78727	-2.12446	-2.13343	0.01924061	0.004470875	0.488784	0.511216	0.119497	0.118431
12	-56667.01	-56666.55	-0.4653473	0.054768	0.0398316	-2.90465	-3.22309	-2.04433	-2.13343	0.003954951	0.004470875	0.134905	0.865095	0.129467	0.118431
13	-56767.71	-56766.29	-1.415463	0.0548025	0.149172	-2.90402	-1.90266	-2.04433	-2.13343	0.01172687	0.01562167	0.751249	0.248751	0.129467	0.118431
14	-56681.17	-56679.95	-1.223811	0.0764854	0.149172	-2.57065	-1.90266	-1.75969	-2.13343	0.008326294	0.01562167	0.751249	0.248751	0.172098	0.118431
15	-56422.31	-56419.24	-3.071181	0.00993701	0.0562237	-4.61149	-2.87842	-2.04424	-1.95674	0.008326294	0.01436358	0.751249	0.248751	0.129479	0.141318
16	-56828.74	-56825.34	-3.393611	0.00993701	0.342172	-4.61149	-1.07244	-1.84847	-1.2947	0.005246039	0.008469747	0.125312	0.874688	0.157478	0.27398
17	-56594.97	-56592.44	-2.526457	0.0414878	0.142463	-3.18236	-1.94867	-2.03593	-1.54745	0.01248642	0.06269787	0.125312	0.874688	0.130559	0.212789
18	-56575.15	-56573.83	-1.320644	0.0460612	0.0790882	-3.07778	-2.53719	-2.06384	-1.54745	0.001391804	0.06269787	0.125312	0.874688	0.126966	0.212789
19	-56593.71	-56591.47	-2.241674	0.0460612	0.0790882	-3.07778	-2.53719	-1.94789	-2.16783	0.0130127	0.05956153	0.112747	0.887253	0.142575	0.114426
20	-56500.02	-56498.28	-1.743989	0.0460612	0.0790882	-3.07778	-2.53719	-1.9897	-1.54103	0.004911758	0.04132993	0.596999	0.403001	0.136737	0.21416
21	-56556.49	-56553.9	-2.586954	0.0634195	0.0235128	-2.75798	-3.75021	-1.9897	-1.94022	0.004911758	0.08733351	0.499988	0.500012	0.136737	0.143672
22	-56776.08	-56773.3	-2.778634	0.0633893	0.0235128	-2.75846	-3.75021	-1.83493	-1.94022	0.02113039	0.02956493	0.160584	0.839416	0.159624	0.143672
23	-56752.38	-56751.03	-1.348173	0.0633893	0.0609339	-2.75846	-2.79797	-1.91147	-2.82327	0.006511823	0.02083165	0.160584	0.839416	0.147863	0.0594112
24	-56830.3	-56828.42	-1.878859	0.0633893	0.088403	-2.75846	-2.42585	-1.91147	-2.25269	0.02558154	0.02083165	0.500238	0.499762	0.147863	0.105116
25	-57122.46	-57119.69	-2.774276	0.0589377	0.0302813	-2.83127	-3.49723	-2.07404	-2.85244	0.006521245	0.1259557	0.500238	0.499762	0.125677	0.0577036
26	-56772.47	-56770	-2.461479	0.0112349	0.0302813	-4.48873	-3.49723	-2.2346	-2.85244	0.003774334	0.006099985	0.767132	0.232868	0.107034	0.0577036
27	-56634.7	-56630.86	-3.841501	0.0168109	0.0146947	-4.08573	-4.22027	-1.95364	-2.85244	0.003774334	0.05058682	0.511924	0.488076	0.141756	0.0577036
28	-56612.53	-56608.13	-4.395958	0.0168109	0.019694	-4.08573	-3.92744	-2.12137	-2.20712	0.01403066	0.1008488	0.242941	0.757059	0.119868	0.110017
29	-56724.66	-56720.65	-4.005406	0.0168109	0.0694778	-4.08573	-2.66675	-2.03893	-1.53032	0.02381128	0.1008488	0.324768	0.675232	0.130168	0.216467
