Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	log_extinction[1]	log_extinction[2]	log_speciation[1]	log_speciation[2]	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	speciation[1]	speciation[2]
0	-56387.93	-56382.24	-5.695435	0.00441168	0.0196607	-5.4235	-3.92914	-2.05412	-2.06874	0.005541474	0.03319066	0.76848	0.23152	0.128206	0.126345
1	-56395.38	-56387.3	-8.076742	0.00224559	0.0103867	-6.09879	-4.56722	-2.10866	-2.08022	0.004251708	0.02998633	0.76848	0.23152	0.1214	0.124903
2	-56395.15	-56391.63	-3.521852	0.0113116	0.0232726	-4.48192	-3.76048	-2.02394	-2.09947	0.004251708	0.02998633	0.76848	0.23152	0.132133	0.122522
3	-56395.07	-56391.79	-3.285345	0.0113116	0.0328233	-4.48192	-3.41662	-2.00985	-2.05166	0.005289817	0.02776508	0.76848	0.23152	0.134009	0.128521
4	-56397.41	-56394.22	-3.188637	0.0113116	0.0333837	-4.48192	-3.39969	-2.04768	-2.04723	0.005289817	0.02401452	0.145993	0.854007	0.129034	0.129092
5	-56392.01	-56386.63	-5.382371	0.00400483	0.037078	-5.52025	-3.29473	-2.06356	-2.01625	0.006029685	0.03385825	0.890486	0.109514	0.127001	0.133153
6	-56392.17	-56386.75	-5.413851	0.00400483	0.037078	-5.52025	-3.29473	-2.06275	-2.02315	0.006433372	0.03385825	0.678999	0.321001	0.127104	0.132239
7	-56392.83	-56387.43	-5.406476	0.00400483	0.037078	-5.52025	-3.29473	-2.06563	-1.95212	0.006139408	0.03385825	0.580379	0.419621	0.126738	0.141973
8	-56390.38	-56383.26	-7.124308	0.00247952	0.019486	-5.99969	-3.93806	-2.0754	-2.05887	0.006139408	0.0302385	0.916448	0.0835524	0.125506	0.127598
9	-56394.37	-56386.68	-7.690325	0.0024374	0.0148509	-6.01682	-4.2097	-2.04412	-2.10746	0.006459057	0.04007036	0.916448	0.0835524	0.129494	0.121547
10	-56399.01	-56390.46	-8.545886	0.00159432	0.0201524	-6.44131	-3.90443	-2.10206	-2.07589	0.006459057	0.04330606	0.674361	0.325639	0.122204	0.125444
11	-56398.87	-56391.26	-7.610095	0.00244438	0.0165088	-6.01396	-4.10386	-2.09612	-2.05088	0.006801798	0.04330606	0.590527	0.409473	0.122932	0.128622
12	-56388.2	-56382.72	-5.482646	0.0058344	0.0142909	-5.14398	-4.24813	-2.0615	-2.06622	0.004904393	0.03584515	0.876365	0.123635	0.127263	0.126663
13	-56388.86	-56384.24	-4.614694	0.00885625	0.0153749	-4.72663	-4.17502	-2.0615	-2.06622	0.004904393	0.03755552	0.461902	0.538098	0.127263	0.126663
14	-56394.38	-56389.65	-4.730342	0.00885625	0.0140783	-4.72663	-4.26312	-2.09619	-2.06622	0.004904393	0.03755552	0.461902	0.538098	0.122924	0.126663
15	-56389.35	-56385.45	-3.893364	0.0105657	0.0218818	-4.55014	-3.8221	-2.02864	-2.06622	0.004904393	0.03755552	0.0997475	0.900253	0.131515	0.126663
16	-56389.21	-56384.04	-5.170906	0.0100965	0.00870408	-4.59556	-4.74396	-2.03313	-2.13435	0.004918755	0.0310551	0.0997475	0.900253	0.130925	0.118321
17	-56387.64	-56380.95	-6.689736	0.00350612	0.012706	-5.65325	-4.36568	-2.05059	-2.11772	0.004734787	0.0310551	0.0997475	0.900253	0.128659	0.120306
18	-56391.52	-56383.87	-7.649317	0.00350612	0.00795846	-5.65325	-4.83352	-2.08835	-2.03565	0.004892784	0.04193213	0.134771	0.865229	0.123892	0.130595
19	-56387.95	-56381.6	-6.356749	0.00574038	0.00795846	-5.16023	-4.83352	-2.04369	-2.13461	0.00451068	0.03239449	0.134771	0.865229	0.129549	0.118291
20	-56391.27	-56385.58	-5.696116	0.00858548	0.00795846	-4.75768	-4.83352	-2.07433	-2.07488	0.005577572	0.03239449	0.361135	0.638865	0.125641	0.125571
21	-56389.43	-56381.75	-7.683011	0.00206417	0.0177557	-6.18303	-4.03105	-2.07118	-2.07488	0.005868006	0.02854601	0.361135	0.638865	0.126037	0.125571
22	-56389.61	-56383.89	-5.720285	0.00385393	0.0245215	-5.55866	-3.70821	-2.05687	-2.07488	0.004570113	0.03667985	0.561952	0.438048	0.127853	0.125571
23	-56389.81	-56382.32	-7.491947	0.00385393	0.00755188	-5.55866	-4.88596	-2.03098	-2.18961	0.0054619	0.03667985	0.330508	0.669492	0.131207	0.111961
24	-56387.47	-56382.48	-4.984737	0.00796073	0.0139172	-4.83323	-4.27463	-2.04391	-2.0853	0.0054619	0.03667985	0.242421	0.757579	0.129521	0.12427
25	-56390.68	-56386.63	-4.048533	0.00740531	0.0357579	-4.90556	-3.33098	-2.05029	-2.05197	0.0054619	0.03295483	0.254575	0.745425	0.128697	0.128481
26	-56387.95	-56383.53	-4.420954	0.00740531	0.0221242	-4.90556	-3.81108	-2.05029	-2.09078	0.004871432	0.03295483	0.0663569	0.933643	0.128697	0.123591
27	-56388.31	-56379.95	-8.356066	0.00248287	0.00806644	-5.99834	-4.82004	-2.05029	-2.18143	0.004871432	0.03295483	0.0663569	0.933643	0.128697	0.11288
28	-56389.55	-56382.93	-6.625283	0.00617858	0.00687613	-5.08667	-4.9797	-2.05238	-2.19443	0.005983634	0.03295483	0.0663569	0.933643	0.128429	0.111422
29	-56388.48	-56381.82	-6.66707	0.00617858	0.00687613	-5.08667	-4.9797	-2.05238	-2.11538	0.005983634	0.0350321	0.143104	0.856896	0.128429	0.120588
30	-56388.14	-56381	-7.136227	0.00290081	0.0141739	-5.84276	-4.25635	-2.05238	-2.11538	0.005983634	0.03193729	0.354117	0.645883	0.128429	0.120588
31	-56391.22	-56386.86	-4.355243	0.00803807	0.0209145	-4.82357	-3.86731	-2.05238	-2.15245	0.005704763	0.03015974	0.354117	0.645883	0.128429	0.116199
32	-56391.58	-56386.6	-4.985379	0.00803807	0.014322	-4.82357	-4.24596	-2.04422	-2.00901	0.005704763	0.03820901	0.354117	0.645883	0.129482	0.134121
