Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	log_extinction[1]	log_extinction[2]	log_speciation[1]	log_speciation[2]	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	speciation[1]	speciation[2]
0	-56396.67	-56389.55	-7.117945	0.00281215	0.0152732	-5.87381	-4.18165	-2.06773	-2.23097	0.004956117	0.03958558	0.592806	0.407194	0.126473	0.107425
1	-56388.28	-56380.97	-7.309905	0.00263252	0.0152732	-5.93981	-4.18165	-2.06773	-2.06431	0.004956117	0.03958558	0.299617	0.700383	0.126473	0.126906
2	-56412.43	-56409.92	-2.507175	0.0176156	0.0507257	-4.03897	-2.98132	-2.04978	-2.06431	0.006229521	0.03069841	0.299617	0.700383	0.128763	0.126906
3	-56400.19	-56397	-3.18893	0.0145679	0.027556	-4.22894	-3.59154	-2.06682	-2.03897	0.006229521	0.03069841	0.0797054	0.920295	0.126588	0.130163
4	-56391.94	-56387.69	-4.245266	0.0089285	0.0211706	-4.71851	-3.85514	-2.06872	-2.06585	0.006229521	0.03228911	0.0797054	0.920295	0.126347	0.12671
5	-56391.98	-56387.67	-4.31328	0.0089285	0.0206565	-4.71851	-3.87973	-2.06741	-2.06585	0.006294429	0.03447077	0.0797054	0.920295	0.126513	0.12671
6	-56403.35	-56399.48	-3.874475	0.00936333	0.0260263	-4.67095	-3.64865	-2.00153	-2.22343	0.005083237	0.03447077	0.149732	0.850268	0.135128	0.108237
7	-56393.73	-56389.83	-3.904923	0.00936333	0.0260263	-4.67095	-3.64865	-2.00153	-2.10931	0.005083237	0.03566283	0.355606	0.644394	0.135128	0.121322
8	-56392.69	-56389.33	-3.359528	0.0149568	0.0210191	-4.20259	-3.86232	-1.99815	-2.07945	0.005083237	0.03224199	0.10508	0.89492	0.135586	0.124999
9	-56397.01	-56393.63	-3.381983	0.0149568	0.0210191	-4.20259	-3.86232	-1.99815	-1.97214	0.005083237	0.03224199	0.10508	0.89492	0.135586	0.139159
10	-56404.55	-56401.7	-2.853416	0.0149568	0.0292197	-4.20259	-3.53291	-1.99815	-2.1542	0.004236658	0.02807414	0.275004	0.724996	0.135586	0.115996
11	-56397.49	-56393.85	-3.634679	0.00903644	0.0292197	-4.70649	-3.53291	-2.02226	-2.11377	0.004236658	0.02807414	0.275004	0.724996	0.132356	0.120781
12	-56394.01	-56390.3	-3.712102	0.0167024	0.013728	-4.0922	-4.28832	-2.02226	-2.06348	0.004575819	0.03293384	0.621341	0.378659	0.132356	0.127011
13	-56393.63	-56389.94	-3.684296	0.0167024	0.015067	-4.0922	-4.19525	-2.02033	-2.06348	0.005596971	0.03293384	0.418748	0.581252	0.132612	0.127011
14	-56390.47	-56385.67	-4.809852	0.00780729	0.015067	-4.8527	-4.19525	-2.01755	-2.1537	0.00506387	0.03293384	0.589067	0.410933	0.132981	0.116054
15	-56393.25	-56388.54	-4.715226	0.00780729	0.015067	-4.8527	-4.19525	-2.04621	-2.19112	0.00506387	0.02806275	0.631127	0.368873	0.129224	0.111791
16	-56395.05	-56390.22	-4.832524	0.00780729	0.0169911	-4.8527	-4.07506	-2.04621	-2.19112	0.006670134	0.03626917	0.340839	0.659161	0.129224	0.111791
17	-56393.73	-56388.25	-5.479655	0.00780729	0.00896832	-4.8527	-4.71406	-2.04621	-2.16421	0.003549634	0.03626917	0.340839	0.659161	0.129224	0.114841
18	-56390.37	-56386.48	-3.887372	0.0111999	0.02067	-4.49185	-3.87907	-2.04621	-2.02521	0.005288037	0.03626917	0.23645	0.76355	0.129224	0.131966
19	-56390.37	-56386.48	-3.887372	0.0111999	0.02067	-4.49185	-3.87907	-2.04621	-2.02521	0.005288037	0.03626917	0.23645	0.76355	0.129224	0.131966
20	-56394.28	-56390.98	-3.303237	0.0111999	0.0402918	-4.49185	-3.21161	-2.04621	-1.97655	0.005288037	0.03626917	0.23645	0.76355	0.129224	0.138546
21	-56398.19	-56394.52	-3.674115	0.00865543	0.0402918	-4.74957	-3.21161	-1.99691	-2.07288	0.005288037	0.03303284	0.23645	0.76355	0.135754	0.125822
22	-56391.13	-56385.76	-5.369457	0.00865543	0.00933551	-4.74957	-4.67393	-2.01146	-2.07288	0.005018163	0.03303284	0.242905	0.757095	0.133794	0.125822
23	-56387.93	-56382.18	-5.747994	0.00701915	0.00933551	-4.95911	-4.67393	-2.0455	-2.07288	0.005018163	0.03303284	0.242905	0.757095	0.129316	0.125822
24	-56391.29	-56386.56	-4.726568	0.00576302	0.0278358	-5.15629	-3.58143	-2.0455	-2.13853	0.00534402	0.03303284	0.242905	0.757095	0.129316	0.117828
25	-56393.18	-56387.96	-5.225121	0.0113494	0.00788205	-4.47859	-4.84317	-2.0455	-2.21093	0.00534402	0.03303284	0.580209	0.419791	0.129316	0.109599
26	-56395.53	-56390.6	-4.93474	0.00472008	0.0291212	-5.35593	-3.53629	-2.0455	-2.11023	0.00534402	0.0234675	0.580209	0.419791	0.129316	0.12121
27	-56389.84	-56383.01	-6.829045	0.00472008	0.00881604	-5.35593	-4.73118	-2.0661	-2.11023	0.00534402	0.04307283	0.580209	0.419791	0.126679	0.12121
28	-56398.61	-56394.02	-4.598955	0.0163827	0.00826268	-4.11153	-4.79601	-1.97075	-2.11023	0.00534402	0.0305419	0.642856	0.357144	0.139352	0.12121
29	-56405.82	-56402.6	-3.229011	0.0163827	0.0218516	-4.11153	-3.82348	-1.97075	-1.93924	0.00534402	0.0305419	0.884114	0.115886	0.139352	0.143814
30	-56401.93	-56398.62	-3.305518	0.0149906	0.0218516	-4.20033	-3.82348	-2.0576	-1.93924	0.005105534	0.0305419	0.275031	0.724969	0.12776	0.143814
31	-56398.7	-56395.29	-3.414823	0.0114422	0.028096	-4.47045	-3.57213	-2.0576	-2.14549	0.004585022	0.03423001	0.19308	0.80692	0.12776	0.117011
32	-56391.57	-56386.24	-5.325352	0.0114422	0.00720829	-4.47045	-4.93252	-2.0576	-2.14087	0.004585022	0.03423001	0.586864	0.413136	0.12776	0.117553
33	-56394.72	-56387.95	-6.767559	0.0131871	0.00326533	-4.32852	-5.72439	-2.01584	-2.14087	0.004441372	0.03029842	0.586864	0.413136	0.133208	0.117553
34	-56407.13	-56402.72	-4.40759	0.0131871	0.0108728	-4.32852	-4.52149	-1.97	-2.13649	0.006485772	0.02436288	0.615494	0.384506	0.139457	0.118068
35	-56400.5	-56395.76	-4.742252	0.0131871	0.0108728	-4.32852	-4.52149	-2.01611	-2.02763	0.006485772	0.0449689	0.243563	0.756437	0.133173	0.131647
36	-56398.47	-56395.45	-3.017665	0.0131871	0.0325031	-4.32852	-3.42642	-2.00249	-2.02763	0.005228079	0.02555558	0.889621	0.110379	0.134999	0.131647
37	-56396.62	-56393.28	-3.345759	0.0131871	0.0242864	-4.32852	-3.71784	-2.00249	-2.05823	0.00598773	0.02555558	0.283411	0.716589	0.134999	0.12768
38	-56402.51	-56399.55	-2.956322	0.0171265	0.0242864	-4.06713	-3.71784	-2.01064	-2.00542	0.00598773	0.02359934	0.283411	0.716589	0.133902	0.134604
39	-56404.18	-56401.44	-2.741266	0.0142944	0.0416512	-4.24788	-3.17842	-1.97336	-2.00542	0.005731679	0.02359934	0.0821632	0.917837	0.138989	0.134604
40	-56403.65	-56400.68	-2.968016	0.0155097	0.0283568	-4.16629	-3.56289	-2.02558	-2.00542	0.003427317	0.04271633	0.169684	0.830316	0.131917	0.134604
41	-56404.87	-56400.19	-4.681307	0.00697979	0.0283568	-4.96474	-3.56289	-2.02558	-2.00542	0.007732236	0.04271633	0.169684	0.830316	0.131917	0.134604
42	-56394.55	-56389.28	-5.271502	0.00486381	0.0283568	-5.32593	-3.56289	-2.05921	-2.00542	0.005819732	0.04271633	0.336783	0.663217	0.127555	0.134604
43	-56399.82	-56392.43	-7.39416	0.00486381	0.00680974	-5.32593	-4.9894	-2.04792	-2.0852	0.007426948	0.04156222	0.354296	0.645704	0.129003	0.124282
44	-56408.52	-56401.98	-6.539503	0.00715095	0.00680974	-4.94051	-4.9894	-2.06638	-2.2888	0.005800625	0.04812997	0.354296	0.645704	0.126644	0.101388
45	-56389.91	-56384.6	-5.313835	0.00712217	0.012918	-4.94454	-4.34913	-2.06638	-2.15947	0.005666158	0.03734617	0.354296	0.645704	0.126644	0.115387
46	-56390.26	-56385.88	-4.378899	0.00712217	0.0229921	-4.94454	-3.7726	-2.04309	-2.07917	0.004147908	0.033152	0.00633139	0.993669	0.129628	0.125034
47	-56391.31	-56385.27	-6.038631	0.00712217	0.00812409	-4.94454	-4.81292	-2.08315	-2.08967	0.005897666	0.033152	0.00633139	0.993669	0.124538	0.123728
48	-56394.4	-56390.22	-4.18174	0.00712217	0.0286141	-4.94454	-3.55386	-2.06023	-2.01091	0.005863644	0.02411012	0.00633139	0.993669	0.127424	0.133867
49	-56398.31	-56394.79	-3.515001	0.0103744	0.0286141	-4.56841	-3.55386	-2.06722	-2.01091	0.005863644	0.02411012	0.00633139	0.993669	0.126537	0.133867
50	-56399.72	-56395.76	-3.963141	0.00741984	0.0348658	-4.9036	-3.35625	-2.06722	-2.04486	0.006848882	0.02198663	0.00633139	0.993669	0.126537	0.129399
51	-56412.46	-56409.26	-3.203305	0.0106554	0.0367301	-4.54169	-3.30416	-2.06905	-2.12186	0.006848882	0.01896866	0.00633139	0.993669	0.126306	0.119809
52	-56407.36	-56403.99	-3.377938	0.00971946	0.0367301	-4.63363	-3.30416	-2.00006	-2.06439	0.006848882	0.01896866	0.00633139	0.993669	0.135328	0.126896
53	-56409.17	-56405.92	-3.245887	0.0141151	0.0245064	-4.26051	-3.70882	-2.06643	-2.06439	0.007007733	0.02284651	0.00633139	0.993669	0.126638	0.126896
54	-56405.6	-56401.15	-4.447842	0.00651228	0.0392625	-5.03407	-3.23748	-2.06643	-1.85694	0.007007733	0.03576448	0.00633139	0.993669	0.126638	0.15615
55	-56400.04	-56395.54	-4.492796	0.0051955	0.0499518	-5.25996	-2.9967	-2.04354	-1.85694	0.004556106	0.03165078	0.00633139	0.993669	0.12957	0.15615
56	-56412.37	-56410.32	-2.050313	0.026399	0.0499518	-3.63443	-2.9967	-1.99537	-1.85616	0.005117558	0.03165078	0.00633139	0.993669	0.135964	0.156272
57	-56406.24	-56402.53	-3.706592	0.00865009	0.0499518	-4.75019	-2.9967	-1.99537	-1.85182	0.006096666	0.03465551	0.00633139	0.993669	0.135964	0.156951
58	-56412.17	-56409.62	-2.555882	0.016689	0.0640466	-4.093	-2.74814	-2.03941	-1.98199	0.006096666	0.03465551	0.00633139	0.993669	0.130106	0.137795
59	-56402.52	-56399.71	-2.810148	0.0149801	0.0547799	-4.20103	-2.90443	-2.03553	-1.91955	0.006541534	0.03465551	0.00633139	0.993669	0.130611	0.146673
60	-56406.68	-56403.76	-2.922855	0.0149801	0.0490398	-4.20103	-3.01512	-1.97563	-1.94066	0.007268736	0.03465551	0.00633139	0.993669	0.138674	0.143609
61	-56414.44	-56411.18	-3.254259	0.0149801	0.0208017	-4.20103	-3.87272	-2.02087	-1.97663	0.006623231	0.01946807	0.00633139	0.993669	0.13254	0.138535
62	-56417.95	-56415.36	-2.587551	0.0149269	0.0307979	-4.20459	-3.48031	-2.02087	-1.99059	0.00379701	0.01946807	0.00633139	0.993669	0.13254	0.136615
63	-56403.76	-56399.91	-3.852177	0.0072825	0.0345228	-4.92228	-3.36613	-2.02087	-1.99059	0.005499732	0.01946807	0.00633139	0.993669	0.13254	0.136615
64	-56391.85	-56387.36	-4.487909	0.0072825	0.0223756	-4.92228	-3.79978	-2.02087	-1.99059	0.004891541	0.03419768	0.00633139	0.993669	0.13254	0.136615
65	-56398.85	-56391.29	-7.558809	0.00263993	0.0110776	-5.937	-4.50283	-2.12751	-2.0745	0.004891541	0.02731761	0.00633139	0.993669	0.119133	0.125619
66	-56407.52	-56401.02	-6.493682	0.00263993	0.033949	-5.937	-3.38289	-2.01683	-1.86739	0.005417089	0.0351287	0.00633139	0.993669	0.133076	0.154527
67	-56411.37	-56404.59	-6.775161	0.00263993	0.0267255	-5.937	-3.62214	-2.04324	-1.84361	0.005417089	0.04024487	0.00633139	0.993669	0.129609	0.158246
68	-56390.85	-56385.56	-5.287782	0.00508511	0.023131	-5.28144	-3.76658	-2.04887	-2.11396	0.005417089	0.04024487	0.00633139	0.993669	0.12888	0.120758
69	-56396.68	-56391.5	-5.184106	0.00460857	0.0273445	-5.37984	-3.59924	-2.11708	-2.02421	0.005417089	0.02998946	0.00633139	0.993669	0.120382	0.132098
70	-56403.69	-56396.82	-6.865553	0.00557524	0.00699782	-5.18942	-4.96216	-2.11708	-2.23944	0.005417089	0.04182834	0.00633139	0.993669	0.120382	0.106518
71	-56391.11	-56384.65	-6.463518	0.00319539	0.0215133	-5.74605	-3.83909	-2.07232	-2.08775	0.005417089	0.04182834	0.00633139	0.993669	0.125894	0.123966
72	-56417.28	-56413.96	-3.322233	0.0166439	0.0239816	-4.09571	-3.73047	-2.03892	-2.18251	0.005417089	0.04995558	0.00633139	0.993669	0.13017	0.112758
73	-56400.52	-56397.37	-3.143651	0.0138586	0.0239816	-4.27885	-3.73047	-1.98616	-2.07625	0.004258334	0.02696065	0.00633139	0.993669	0.137221	0.1254
74	-56394.16	-56388.46	-5.702459	0.00472859	0.0160061	-5.35413	-4.13479	-2.07728	-1.99664	0.005599581	0.02696065	0.00633139	0.993669	0.125271	0.13579
75	-56398.32	-56390.22	-8.093992	0.0046107	0.00476489	-5.37938	-5.34648	-2.12201	-2.07102	0.005599581	0.04132579	0.00794947	0.992051	0.119791	0.126057
76	-56403.12	-56396.71	-6.413403	0.0046107	0.013422	-5.37938	-4.31086	-2.06794	-2.1322	0.007600652	0.04546906	0.387179	0.612821	0.126446	0.118576
77	-56406.9	-56399.61	-7.288173	0.0046107	0.0078741	-5.37938	-4.84418	-2.10118	-2.09202	0.007600652	0.04546906	0.387179	0.612821	0.122312	0.123438
78	-56415.08	-56411.14	-3.947622	0.00975874	0.0359426	-4.62959	-3.32583	-2.04845	-2.05372	0.008428195	0.04546906	0.101783	0.898217	0.128935	0.128256
79	-56401.04	-56396.98	-4.066478	0.00975874	0.0262282	-4.62959	-3.64092	-2.06837	-2.05372	0.006342119	0.04546906	0.0232927	0.976707	0.126392	0.128256
80	-56404.51	-56399.05	-5.464989	0.00336869	0.0575028	-5.69323	-2.85592	-2.06006	-2.07742	0.005969494	0.02958	0.0232927	0.976707	0.127446	0.125253
81	-56420.54	-56417.91	-2.630401	0.017277	0.0575028	-4.05838	-2.85592	-1.9714	-2.07742	0.008513166	0.02958	0.0232927	0.976707	0.139262	0.125253
82	-56416.86	-56413.39	-3.471065	0.017277	0.019421	-4.05838	-3.9414	-1.96642	-2.17355	0.008513166	0.02958	0.0232927	0.976707	0.139957	0.113772
83	-56411.41	-56407.22	-4.182739	0.017277	0.0112355	-4.05838	-4.48868	-1.96642	-2.21886	0.007613948	0.03064179	0.0232927	0.976707	0.139957	0.108733
84	-56415.82	-56413.04	-2.785149	0.0247493	0.0236799	-3.69896	-3.74313	-1.97378	-1.89526	0.003957746	0.04917342	0.0899387	0.910061	0.13893	0.150279
