Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	log_extinction[1]	log_extinction[2]	log_speciation[1]	log_speciation[2]	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	speciation[1]	speciation[2]
0	-56393.11	-56381.46	-11.64447	0.000734299	0.0104373	-7.21659	-4.56237	-2.08312	-2.09754	0.005133421	0.02789909	0.701472	0.298528	0.124541	0.122758
1	-56393.04	-56382.09	-10.94576	0.00097734	0.00884298	-6.93068	-4.72813	-2.0575	-2.08083	0.005133421	0.02789909	0.276117	0.723883	0.127772	0.124826
2	-56387.63	-56379.48	-8.148135	0.00187686	0.0153207	-6.27816	-4.17855	-2.07923	-2.0848	0.005133421	0.0328545	0.2938	0.7062	0.125026	0.124331
3	-56390.19	-56378.94	-11.24625	0.00112313	0.00617037	-6.79163	-5.088	-2.07836	-2.0848	0.005133421	0.0328545	0.350466	0.649534	0.125136	0.124331
4	-56390.26	-56379.26	-11.00598	0.00115583	0.00665444	-6.76294	-5.01247	-2.07018	-2.1987	0.005133421	0.03379504	0.443583	0.556417	0.126163	0.110947
5	-56391.6	-56380.55	-11.04828	0.00115583	0.00665444	-6.76294	-5.01247	-2.05102	-2.18305	0.004750652	0.03897594	0.547092	0.452908	0.128603	0.112697
6	-56386.94	-56381.12	-5.816254	0.00534393	0.0126644	-5.23179	-4.36896	-2.05102	-2.1214	0.004750652	0.03579067	0.547092	0.452908	0.128603	0.119863
7	-56387.35	-56381.36	-5.990426	0.00534393	0.0110916	-5.23179	-4.50157	-2.05102	-2.1214	0.004480196	0.03579067	0.547092	0.452908	0.128603	0.119863
8	-56389.73	-56381.82	-7.909275	0.00527918	0.00404917	-5.24398	-5.50924	-2.05102	-2.16555	0.004480196	0.03162278	0.408401	0.591599	0.128603	0.114687
9	-56389.67	-56382.13	-7.534341	0.00393075	0.00713411	-5.53893	-4.94287	-2.05102	-2.16555	0.006177297	0.03162278	0.461663	0.538337	0.128603	0.114687
10	-56388.76	-56382.32	-6.440478	0.00424932	0.010939	-5.461	-4.51542	-2.05414	-2.16371	0.004449108	0.03162278	0.0823089	0.917691	0.128203	0.114899
11	-56390.31	-56383.72	-6.589294	0.00384215	0.0123098	-5.56172	-4.39736	-2.0478	-2.17991	0.004449108	0.03806775	0.375289	0.624711	0.129019	0.113052
12	-56389.6	-56383.65	-5.950182	0.00382458	0.0222258	-5.56631	-3.8065	-2.0478	-2.04837	0.006248273	0.03306503	0.475587	0.524413	0.129019	0.128946
13	-56394.86	-56388.88	-5.977166	0.00415112	0.0193209	-5.48438	-3.94657	-2.0246	-2.06308	0.00699439	0.03306503	0.357788	0.642212	0.132047	0.127062
