Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	log_extinction[1]	log_extinction[2]	log_speciation[1]	log_speciation[2]	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	speciation[1]	speciation[2]
0	-56387.4	-56382.71	-4.686659	0.0070012	0.0198335	-4.96167	-3.92038	-2.0476	-2.06503	0.004855795	0.0350601	0.333399	0.666601	0.129044	0.126814
1	-56387	-56379.45	-7.543825	0.00315149	0.00923375	-5.75988	-4.68489	-2.05487	-2.0905	0.004855795	0.0350601	0.333399	0.666601	0.12811	0.123626
2	-56393.24	-56387.76	-5.4793	0.0046881	0.0197463	-5.36273	-3.92479	-2.03135	-2.11599	0.006315089	0.0255479	0.333399	0.666601	0.131158	0.120514
3	-56396.84	-56391.06	-5.776315	0.0046881	0.0151581	-5.36273	-4.18922	-2.03135	-2.00432	0.005637831	0.0255479	0.618135	0.381865	0.131158	0.134751
4	-56394.63	-56390.72	-3.902531	0.0111567	0.0202584	-4.49572	-3.89919	-2.03872	-2.00432	0.004296107	0.04245741	0.513015	0.486985	0.130196	0.134751
5	-56390.27	-56386.43	-3.836799	0.0111567	0.0202584	-4.49572	-3.89919	-2.03792	-2.04583	0.005170905	0.03206682	0.530232	0.469768	0.1303	0.129273
6	-56388.8	-56380.75	-8.043987	0.00174918	0.0194832	-6.34861	-3.9382	-2.05104	-2.08751	0.005170905	0.03206682	0.520341	0.479659	0.128601	0.123995
7	-56387.69	-56380	-7.686418	0.00211901	0.016596	-6.15681	-4.09859	-2.06914	-2.12	0.005170905	0.03206682	0.42992	0.57008	0.126295	0.120032
8	-56389.61	-56384.13	-5.486963	0.00466857	0.0186402	-5.3669	-3.98243	-2.06914	-2.12	0.004401976	0.03206682	0.42992	0.57008	0.126295	0.120032
9	-56387.22	-56379.51	-7.708395	0.00217765	0.0154708	-6.12951	-4.1688	-2.05854	-2.10183	0.005176577	0.03206682	0.213848	0.786152	0.12764	0.122233
10	-56387.8	-56381.09	-6.708337	0.00603497	0.00648568	-5.11019	-5.03816	-2.05854	-2.10657	0.005176577	0.03206682	0.349542	0.650458	0.12764	0.121655
11	-56388.18	-56380.18	-8.001249	0.00239567	0.0104343	-6.03409	-4.56266	-2.05854	-2.10657	0.005176577	0.03023158	0.349542	0.650458	0.12764	0.121655
12	-56388.69	-56379.93	-8.761127	0.00369949	0.00426785	-5.59956	-5.45664	-2.05854	-2.18971	0.005604377	0.03557573	0.349542	0.650458	0.12764	0.11195
