Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	log_extinction[1]	log_extinction[2]	log_speciation[1]	log_speciation[2]	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	speciation[1]	speciation[2]
37	-57024.97	-57018.71	-6.253586	0.0049064	0.155897	-5.31721	-1.85856	-1.80645	-2.53753	0.05052182	0.07473066	0.557055	0.442945	0.164237	0.0790611
38	-56618.2	-56615.7	-2.494592	0.0350874	0.053692	-3.34991	-2.92449	-1.80426	-1.60792	0.00524815	0.08479639	0.688033	0.311967	0.164596	0.200303
39	-56686.96	-56684.31	-2.649208	0.0251672	0.0972253	-3.68222	-2.33072	-1.80426	-1.60792	0.00524815	0.08479639	0.897716	0.102284	0.164596	0.200303
40	-57067.61	-57065.42	-2.197402	0.0288418	0.0972253	-3.54593	-2.33072	-1.49616	-1.80903	0.00524815	0.04282903	0.886309	0.113691	0.223989	0.163812
41	-57254.77	-57251.78	-2.992372	0.173029	0.271597	-1.7543	-1.30344	-1.40671	-1.98172	0.02783077	0.04282903	0.886309	0.113691	0.244947	0.137832
42	-57195.92	-57192.58	-3.336907	0.157784	0.271597	-1.84653	-1.30344	-1.40671	-1.02859	0.02950951	0.02887591	0.886309	0.113691	0.244947	0.35751
43	-57446.59	-57443	-3.595755	0.204044	0.271597	-1.58942	-1.30344	-1.40671	-1.78171	0.02950951	0.09222539	0.474222	0.525778	0.244947	0.168349
44	-57277.5	-57274.3	-3.200532	0.0385787	0.0863808	-3.25505	-2.44899	-1.5035	-2.38661	0.02950951	0.09222539	0.474222	0.525778	0.222351	0.0919408
45	-56805.15	-56801.83	-3.316636	0.0385787	0.0426124	-3.25505	-3.15561	-1.7733	-2.27835	0.02950951	0.09222539	0.171938	0.828062	0.169771	0.102453
46	-56831.34	-56827.98	-3.353848	0.0385787	0.0426124	-3.25505	-3.15561	-1.75234	-1.94689	0.02950951	0.08920466	0.541888	0.458112	0.173367	0.142717
47	-56853.45	-56851.57	-1.879319	0.11077	0.0217897	-2.2003	-3.82632	-1.98693	-1.94689	0.001140751	0.08920466	0.541888	0.458112	0.137115	0.142717
48	-56516.13	-56511.16	-4.974002	0.00946331	0.0217897	-4.66033	-3.82632	-2.08351	-1.94689	0.01063177	0.08920466	0.887157	0.112843	0.124492	0.142717
49	-56793.95	-56790.14	-3.813543	0.0422754	0.0244213	-3.16355	-3.7123	-2.08351	-1.94689	0.02284573	0.1446959	0.887157	0.112843	0.124492	0.142717
50	-57198.45	-57192.22	-6.233651	0.0422754	0.00824199	-3.16355	-4.79851	-1.69536	-3.821	0.02284573	0.1446959	0.887157	0.112843	0.183533	0.0219059
51	-57564.03	-57559.75	-4.28132	0.0508253	0.135857	-2.97936	-1.99615	-1.69536	-3.55887	0.02520892	0.3140164	0.904481	0.0955189	0.183533	0.028471
52	-56805.63	-56802.94	-2.694061	0.0508253	0.0843932	-2.97936	-2.47227	-2.01229	-1.60141	0.02520892	0.06047939	0.904481	0.0955189	0.133682	0.201612
53	-56671.56	-56668.37	-3.198634	0.0249448	0.0843932	-3.69109	-2.47227	-1.97397	-1.49487	0.02123132	0.06047939	0.904481	0.0955189	0.138905	0.224278
54	-56702.16	-56698.43	-3.737284	0.0155889	0.0424828	-4.1612	-3.15866	-2.21996	-2.06337	0.02123132	0.06047939	0.87183	0.12817	0.108614	0.127025
55	-56874.17	-56869.51	-4.655296	0.0260397	0.0205666	-3.64813	-3.88409	-1.84995	-1.92252	0.02423215	0.1889106	0.87183	0.12817	0.157246	0.146239
56	-56977.06	-56973.44	-3.614893	0.0261128	0.161453	-3.64533	-1.82354	-2.12271	-1.92252	0.02423215	0.1468942	0.359175	0.640825	0.119706	0.146239
57	-56805.33	-56801.96	-3.368759	0.047114	0.0310612	-3.05519	-3.4718	-2.0532	-1.74578	0.02423215	0.09433284	0.695076	0.304924	0.128324	0.174509
58	-56762.31	-56758.23	-4.077887	0.00976498	0.0858054	-4.62895	-2.45567	-2.0532	-2.7525	0.01976376	0.04658245	0.695076	0.304924	0.128324	0.063768
59	-56470.3	-56466.79	-3.511236	0.0114753	0.0858054	-4.46756	-2.45567	-2.0532	-1.94425	0.01135121	0.04658245	0.361327	0.638673	0.128324	0.143095
60	-56471.02	-56468.34	-2.6853	0.0232691	0.0579737	-3.76063	-2.84777	-2.0532	-1.94425	0.01135121	0.04658245	0.636102	0.363898	0.128324	0.143095
61	-56455.46	-56453.33	-2.131752	0.0178749	0.0579737	-4.02436	-2.84777	-2.07225	-1.89515	0.002050323	0.0465257	0.636102	0.363898	0.125902	0.150295
62	-56546.91	-56543.65	-3.267076	0.00549211	0.114091	-5.20444	-2.17076	-2.07225	-1.89515	0.002659152	0.00887236	0.636102	0.363898	0.125902	0.150295
63	-56624.25	-56620.3	-3.948276	0.00967131	0.114091	-4.63859	-2.17076	-1.96547	-1.64034	0.02534491	0.02238262	0.636102	0.363898	0.14009	0.193914
64	-56627.8	-56622.25	-5.549769	0.00473338	0.0585226	-5.35312	-2.83834	-1.96547	-2.45289	0.0226136	0.04236708	0.859268	0.140732	0.14009	0.0860445
65	-56922.89	-56920.84	-2.058749	0.165904	0.0585226	-1.79635	-2.83834	-1.56405	-2.19707	0.01286799	0.03454016	0.844397	0.155603	0.209286	0.111128
66	-57139.45	-57136.97	-2.487604	0.165904	0.0585226	-1.79635	-2.83834	-1.3139	-1.44309	0.01286799	0.03454016	0.794758	0.205242	0.268771	0.236197
67	-56783	-56780.87	-2.131655	0.124594	0.134334	-2.08269	-2.00743	-1.54075	-1.19662	0.006563403	0.04145651	0.794758	0.205242	0.214221	0.302214
68	-57051.97	-57048.63	-3.342162	0.124594	0.0215069	-2.08269	-3.83938	-1.99647	-1.19662	0.004489347	0.155412	0.297874	0.702126	0.135814	0.302214
69	-57094.52	-57092.37	-2.154207	0.124594	0.111112	-2.08269	-2.19722	-1.52972	-1.75426	0.003029381	0.155412	0.225864	0.774136	0.216596	0.173036
70	-56897	-56893.66	-3.342616	0.124594	0.00662301	-2.08269	-5.01721	-1.52972	-1.75426	0.0001667413	0.1554191	0.721577	0.278423	0.216596	0.173036
71	-57105.54	-57100.92	-4.616227	0.0164474	0.00354058	-4.10759	-5.64346	-1.63776	-2.57781	6.704032e-05	0.05318508	0.721577	0.278423	0.194416	0.0759401
72	-56988.75	-56988.62	-0.1320853	0.101093	0.067256	-2.29171	-2.69925	-1.50845	-2.21231	0.0002194234	0.05318508	0.721577	0.278423	0.221253	0.109447
73	-56953.51	-56951.18	-2.334322	0.101093	0.010477	-2.29171	-4.55857	-1.41544	-2.21231	0.000463534	0.05318508	0.267846	0.732154	0.242819	0.109447
74	-57399.17	-57396.23	-2.939892	0.0270073	0.010477	-3.61165	-4.55857	-1.41544	-2.32998	0.000463534	0.05318508	0.267846	0.732154	0.242819	0.097298
75	-58034.58	-58032.21	-2.374813	0.0270073	0.125827	-3.61165	-2.07285	-1.41544	-1.15333	0.001028018	0.09804272	0.267846	0.732154	0.242819	0.315585
76	-57293.35	-57291.79	-1.553619	0.230155	0.125827	-1.469	-2.07285	-1.41544	-1.15333	0.001729851	0.02619983	0.267846	0.732154	0.242819	0.315585
77	-57496.51	-57493.99	-2.524596	0.0669883	0.0196906	-2.70324	-3.92762	-1.301	-1.97248	0.001729851	0.08122186	0.319371	0.680629	0.27226	0.139111
78	-57322.57	-57322.42	-0.1434276	0.113143	0.0490531	-2.1791	-3.01485	-1.301	-1.97248	0.0003883355	0.01788759	0.234556	0.765444	0.27226	0.139111
79	-56718.59	-56716.3	-2.288211	0.136554	0.0490531	-1.99103	-3.01485	-1.46665	-1.97248	0.00667685	0.07803447	0.234556	0.765444	0.230696	0.139111
80	-56843.22	-56840.65	-2.569466	0.136554	0.191241	-1.99103	-1.65422	-1.46665	-1.35041	0.00667685	0.07891989	0.234556	0.765444	0.230696	0.259134
81	-56866.51	-56864.17	-2.347479	0.093141	0.0957095	-2.37364	-2.34644	-1.54855	-1.24162	0.00667685	0.07108514	0.234556	0.765444	0.212556	0.288917
82	-56803.57	-56800.68	-2.892412	0.093141	0.0193717	-2.37364	-3.94394	-1.73595	-1.24162	0.003506664	0.07108514	0.234556	0.765444	0.176233	0.288917
83	-56950.44	-56946.54	-3.90532	0.0780186	0.0193717	-2.55081	-3.94394	-1.73595	-1.65113	0.009448009	0.231277	0.234556	0.765444	0.176233	0.191832
84	-57485.92	-57481.78	-4.131829	0.0780186	0.137106	-2.55081	-1.987	-1.61416	-2.87664	0.1111128	0.1749037	0.510514	0.489486	0.199059	0.0563237
85	-56970.27	-56967.55	-2.722912	0.0780186	0.137106	-2.55081	-1.987	-1.59643	-1.90916	0.01457164	0.1185389	0.235113	0.764887	0.202618	0.148205
86	-56864.8	-56860.79	-4.004425	0.0129413	0.137106	-4.34733	-1.987	-2.12434	-2.25407	0.02033433	0.09477898	0.235113	0.764887	0.119512	0.104971
87	-56940.56	-56935.57	-4.987552	0.00897701	0.0815058	-4.71309	-2.50708	-2.05092	-2.93151	0.0330488	0.09756234	0.60391	0.39609	0.128616	0.0533164
88	-57420.53	-57414.97	-5.560176	0.0720296	0.00977379	-2.63068	-4.62805	-2.07413	-2.93151	0.0330488	0.2763057	0.883947	0.116053	0.125666	0.0533164
89	-56870.3	-56865.55	-4.750787	0.0103189	0.0275978	-4.57378	-3.59002	-2.07413	-1.20164	0.004030285	0.1343754	0.491198	0.508802	0.125666	0.3007
90	-56881.23	-56877.3	-3.931814	0.0371085	0.0275978	-3.29391	-3.59002	-1.75154	-2.26854	0.0303987	0.1343754	0.575904	0.424096	0.173507	0.103464
91	-56781.01	-56777.29	-3.716679	0.012863	0.0517104	-4.3534	-2.9621	-1.88608	-1.81158	0.004772053	0.1286986	0.431382	0.568618	0.151665	0.163395
92	-56700.8	-56700.46	-0.3386192	0.0347294	0.0517104	-3.36017	-2.9621	-2.11846	-2.04059	0.001493666	0.00714416	0.259824	0.740176	0.120217	0.129952
93	-57146.88	-57145.1	-1.779891	0.130989	0.0178741	-2.03264	-4.0244	-1.27504	-2.04059	0.001810216	0.0164823	0.259824	0.740176	0.27942	0.129952
94	-57186.16	-57182.16	-3.996324	0.244156	0.0222521	-1.40995	-3.80532	-1.27504	-1.28747	0.006451946	0.1431938	0.259824	0.740176	0.27942	0.275969
95	-58003.75	-58000.29	-3.461629	0.244156	0.0222662	-1.40995	-3.80468	-1.63255	-2.32188	0.007424035	0.1431938	0.262366	0.737634	0.19543	0.0980893
96	-56664.19	-56661.31	-2.879528	0.0348919	0.0222662	-3.3555	-3.80468	-2.21215	-2.32188	0.007424035	0.06050604	0.262366	0.737634	0.109465	0.0980893
97	-56977.08	-56974.3	-2.788847	0.0348919	0.0222662	-3.3555	-3.80468	-2.21215	-1.18327	0.007424035	0.02158334	0.120956	0.879044	0.109465	0.306275
98	-56586.42	-56584.85	-1.570473	0.0387401	0.186899	-3.25088	-1.67719	-2.079	-1.37863	0.007424035	0.01081533	0.120956	0.879044	0.125055	0.251923
99	-56592.04	-56590.65	-1.391842	0.0608256	0.186899	-2.79974	-1.67719	-1.73543	-1.34164	0.007424035	0.009367363	0.0595127	0.940487	0.176325	0.261417
100	-56637.82	-56636.55	-1.264164	0.0608256	0.186899	-2.79974	-1.67719	-1.66659	-1.60064	0.007424035	0.009367363	0.23383	0.76617	0.18889	0.201768
101	-56884.51	-56882.81	-1.702447	0.0608256	0.276853	-2.79974	-1.28427	-1.62865	-1.68563	0.01334099	0.008082196	0.231501	0.768499	0.196194	0.185327
102	-56726.24	-56725.48	-0.7614667	0.0608256	0.090576	-2.79974	-2.40157	-1.62145	-1.60497	0.004078225	0.008082196	0.65932	0.34068	0.197612	0.200895
103	-56638.13	-56637.39	-0.7356602	0.0608256	0.0589594	-2.79974	-2.83091	-1.85221	-1.92146	0.01224316	0.003288427	0.3544	0.6456	0.15689	0.146393
104	-57030.85	-57029.85	-0.9970074	0.0608256	0.323431	-2.79974	-1.12877	-1.6638	-1.92146	0.02618762	0.0009530466	0.667576	0.332424	0.189417	0.146393
105	-56777.04	-56775.13	-1.9158	0.0115382	0.0914342	-4.4621	-2.39214	-1.96239	-2.43302	0.02618762	0.0009530466	0.239712	0.760288	0.140522	0.0877715
106	-57059.18	-57059.07	-0.1181828	0.096629	0.0914342	-2.33688	-2.39214	-1.96239	-1.35129	0.002097121	0.004955208	0.446504	0.553496	0.140522	0.258907
107	-56853.45	-56853.66	0.2024379	0.0332656	0.0914342	-3.40323	-2.39214	-2.1837	-2.15649	0.00327691	0.001478233	0.446504	0.553496	0.112624	0.115731
108	-56930.21	-56929.75	-0.459754	0.0103117	0.0643656	-4.57448	-2.74318	-2.03547	-1.89738	0.0005457207	0.001478233	0.446504	0.553496	0.130619	0.149961
109	-56917.58	-56917.84	0.2605937	0.0469738	0.0643656	-3.05817	-2.74318	-2.16116	-1.89738	0.0007047676	0.0075461	0.68001	0.31999	0.115191	0.149961
110	-56810.61	-56810.28	-0.3316734	0.0226105	0.118882	-3.78934	-2.12962	-2.16116	-1.89738	0.0007047676	0.008472406	0.26067	0.73933	0.115191	0.149961
111	-56932.27	-56931.02	-1.249094	0.0406319	0.0185522	-3.2032	-3.98717	-2.16116	-1.48081	0.0007047676	0.0132769	0.194129	0.805871	0.115191	0.227453
112	-56750.44	-56748.49	-1.951322	0.02586	0.0185522	-3.65506	-3.98717	-2.16116	-2.40917	0.0003526109	0.07566814	0.265945	0.734055	0.115191	0.0898897
113	-56801.21	-56797.92	-3.292604	0.00646111	0.0435693	-5.04195	-3.1334	-1.85424	-2.22305	0.0003526109	0.07566814	0.265945	0.734055	0.156572	0.108278
114	-56612.28	-56607.04	-5.237362	0.00487883	0.0487606	-5.32285	-3.02083	-1.85424	-1.94134	0.00546894	0.07566814	0.587899	0.412101	0.156572	0.143512
115	-56610.93	-56606.48	-4.454655	0.00636719	0.102559	-5.0566	-2.27731	-2.03215	-1.94134	0.00546894	0.07566814	0.606265	0.393735	0.131053	0.143512
116	-56430.58	-56426.2	-4.389548	0.0134033	0.010048	-4.31225	-4.60038	-1.95081	-1.92355	0.004972741	0.02268768	0.394049	0.605951	0.142159	0.146087
117	-56592.32	-56588.38	-3.937022	0.040563	0.00709987	-3.2049	-4.94768	-1.70395	-1.92355	0.004972741	0.02268768	0.538356	0.461644	0.181964	0.146087
118	-56718.38	-56716.37	-2.008542	0.135627	0.0877449	-1.99784	-2.43332	-1.56	-1.92355	0.006018657	0.07645407	0.475247	0.524753	0.210137	0.146087
119	-57058.22	-57057.82	-0.404137	0.036829	0.0877449	-3.30147	-2.43332	-1.57973	-2.18672	0.0005431462	0.02306122	0.0792112	0.920789	0.20603	0.112284
120	-56814.37	-56809.8	-4.569325	0.143394	0.00966074	-1.94216	-4.63968	-1.68603	-1.489	0.005717598	0.1694973	0.0792112	0.920789	0.185253	0.225598
121	-56848.3	-56844.44	-3.862513	0.104579	0.0134038	-2.25782	-4.31221	-2.04892	-1.53607	0.005717598	0.1694973	0.0792112	0.920789	0.128874	0.215226
122	-56795.61	-56792.83	-2.777904	0.0389918	0.0684016	-3.2444	-2.68236	-2.04892	-1.53607	0.005717598	0.1694973	0.478868	0.521132	0.128874	0.215226
123	-56721.79	-56718.68	-3.114657	0.0632483	0.0186928	-2.76069	-3.97962	-1.93154	-1.53607	0.002763119	0.1599573	0.286542	0.713458	0.144925	0.215226
124	-56533.79	-56532.69	-1.106712	0.0632483	0.0418157	-2.76069	-3.17448	-1.75184	-1.87676	0.001252346	0.04206418	0.286542	0.713458	0.173455	0.153085
125	-56591.75	-56589.13	-2.618188	0.0164808	0.0648997	-4.10556	-2.73491	-1.75184	-1.91792	0.004456421	0.04206418	0.272713	0.727287	0.173455	0.146912
126	-56539.53	-56536.71	-2.823056	0.0271031	0.0207868	-3.60811	-3.87344	-1.75184	-2.25188	0.004456421	0.04206418	0.272713	0.727287	0.173455	0.105201
127	-56994.48	-56994.89	0.4154511	0.0647434	0.0905748	-2.73732	-2.40158	-2.11677	-2.25188	0.004456421	0.001465854	0.854587	0.145413	0.120419	0.105201
128	-56572.7	-56570.3	-2.40756	0.00817701	0.0905748	-4.80643	-2.40158	-2.11677	-2.16072	0.01055027	0.002158457	0.854587	0.145413	0.120419	0.115242
129	-56611.04	-56609.55	-1.48522	0.00817701	0.0615685	-4.80643	-2.7876	-2.06769	-1.97895	0.007167624	0.0004003793	0.259717	0.740283	0.126478	0.138215
130	-56543.67	-56540.38	-3.282471	0.00817701	0.0252206	-4.80643	-3.68009	-1.89642	-2.02217	0.007167624	0.004136989	0.260743	0.739257	0.150104	0.132367
131	-56506.4	-56501.68	-4.722413	0.00817701	0.0252206	-4.80643	-3.68009	-2.03699	-2.31613	0.007167624	0.07328603	0.260743	0.739257	0.130421	0.0986546
132	-57297.36	-57293.97	-3.386838	0.016574	0.0167715	-4.09992	-4.08807	-2.03699	-2.57005	0.0005689209	0.1770944	0.47643	0.52357	0.130421	0.0765317
133	-56965.82	-56962.97	-2.84701	0.0373038	0.026195	-3.28866	-3.64219	-2.19546	-2.00962	0.002721733	0.1770944	0.230763	0.769237	0.111307	0.13404
134	-56764.09	-56762.34	-1.752405	0.0373038	0.0808184	-3.28866	-2.51555	-2.19546	-2.00962	0.002721733	0.0833255	0.0143627	0.985637	0.111307	0.13404
135	-56475.22	-56473.55	-1.66376	0.0426245	0.0631361	-3.15533	-2.76246	-1.92485	-1.68437	0.002721733	0.05670167	0.0143627	0.985637	0.145897	0.185561
136	-56733.74	-56729.3	-4.442727	0.0105069	0.116664	-4.55573	-2.14846	-2.20074	-1.68437	0.02554795	0.07870938	0.0143627	0.985637	0.110722	0.185561
137	-56635.49	-56633.24	-2.258695	0.0105069	0.0602315	-4.55573	-2.80956	-2.0812	-2.3894	0.001086248	0.02990985	0.0143627	0.985637	0.124781	0.0916845
138	-56942.03	-56940.63	-1.398471	0.0598002	0.128803	-2.81675	-2.04947	-2.00664	-2.56612	0.006446601	0.02990985	0.0143627	0.985637	0.13444	0.0768334
139	-57050.39	-57047.62	-2.767128	0.0598002	0.128803	-2.81675	-2.04947	-2.00664	-2.38878	0.02801676	0.09348583	0.0143627	0.985637	0.13444	0.0917413
140	-56830.53	-56826.35	-4.177707	0.0156803	0.0500907	-4.15535	-2.99392	-1.85223	-1.64988	0.02801676	0.08321486	0.320312	0.679688	0.156886	0.192073
141	-57582.87	-57580.74	-2.132502	0.0118986	0.343298	-4.43134	-1.06916	-2.54825	-1.29408	0.02598755	0.0002661218	0.797107	0.202893	0.0782188	0.274149
142	-57791.73	-57790.93	-0.7915414	0.0136857	0.0759793	-4.2914	-2.57729	-2.54074	-1.29408	0.02598755	8.094819e-05	0.525778	0.474222	0.0788083	0.274149
143	-57613.95	-57612.25	-1.704455	0.0136857	0.0435478	-4.2914	-3.13389	-2.54074	-2.73961	0.02598755	0.0006054283	0.336283	0.663717	0.0788083	0.0645957
144	-57031.78	-57028.84	-2.942504	0.00594495	0.0673439	-5.12521	-2.69794	-2.28179	-2.73961	0.02598755	0.0006054283	0.336283	0.663717	0.102101	0.0645957
145	-56459.46	-56456.66	-2.8034	0.0100391	0.0563134	-4.60127	-2.87682	-1.97545	-1.80027	0.006667527	0.009679232	0.259818	0.740182	0.138699	0.165254
146	-56934.03	-56931.39	-2.635056	0.0784992	0.0131853	-2.54467	-4.32866	-1.97545	-2.67981	0.01458368	0.009679232	0.267561	0.732439	0.138699	0.0685765
147	-56566.94	-56564.68	-2.265021	0.0111239	0.0331168	-4.49866	-3.40772	-2.15204	-2.24277	0.002198459	0.009579383	0.15106	0.84894	0.116247	0.106164
148	-56580	-56576.77	-3.233073	0.0254498	0.0331168	-3.67105	-3.40772	-1.89508	-2.24277	0.01059863	0.08698993	0.579946	0.420054	0.150306	0.106164
149	-56529.16	-56525.92	-3.233974	0.0242612	0.0124471	-3.71888	-4.38626	-1.78894	-2.24277	0.002265177	0.04075573	0.792639	0.207361	0.167138	0.106164
150	-56695.94	-56694.2	-1.741673	0.0845888	0.0461205	-2.46995	-3.0765	-1.78894	-2.45033	0.003904428	0.06752101	0.792639	0.207361	0.167138	0.0862651
151	-56610.65	-56608.94	-1.711948	0.117234	0.0264965	-2.14358	-3.63074	-1.55257	-2.05225	0.003904428	0.02324962	0.255957	0.744043	0.211704	0.128446
152	-57506.35	-57501.06	-5.290485	0.108706	0.0124539	-2.21911	-4.38572	-2.05685	-2.05225	0.05560851	0.2675714	0.255957	0.744043	0.127856	0.128446
153	-57560.96	-57554.32	-6.646087	0.070264	0.0124539	-2.6555	-4.38572	-2.05685	-2.05225	0.1836292	0.5234945	0.255957	0.744043	0.127856	0.128446
154	-57233.06	-57225.82	-7.234657	0.0364055	0.0152978	-3.31304	-4.18004	-1.89851	-2.21484	0.1836292	0.8353524	0.144883	0.855117	0.149792	0.109171
155	-57320.29	-57313.97	-6.318597	0.0458712	0.120845	-3.08192	-2.11324	-1.93369	-2.46358	0.1836292	1.156282	0.144883	0.855117	0.144614	0.0851301
