Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	log_extinction[1]	log_extinction[2]	log_speciation[1]	log_speciation[2]	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	speciation[1]	speciation[2]
0	-60859.17	-60849.24	-9.933802	0.049719	0.595943	-3.00137	-0.517611	-2.57794	-2.85867	0.498151	2.406928	0.178341	0.821659	0.0759306	0.0573448
1	-59621.87	-59614.91	-6.963857	0.08873	0.0145299	-2.42216	-4.23155	-1.67667	-2.85867	0.498151	0.3234614	0.285884	0.714116	0.186996	0.0573448
2	-60719.76	-60712.61	-7.150485	0.08873	0.320671	-2.42216	-1.13734	-1.71053	-0.542028	0.498151	0.3234614	0.285884	0.714116	0.18077	0.581568
3	-61746.54	-61738.56	-7.977216	0.493503	0.187011	-0.706226	-1.67659	-1.66293	-0.542028	0.498151	0.4198259	0.180559	0.819441	0.189582	0.581568
4	-69833.67	-69826.26	-7.404798	0.371065	0.177975	-0.991378	-1.72611	-4.06762	-2.6501	0.4450128	0.4198259	0.771332	0.228668	0.0171181	0.0706439
5	-61452.6	-61446.16	-6.448058	0.035073	0.059549	-3.35032	-2.82096	-3.41014	-2.6501	0.4450128	0.4198259	0.54379	0.45621	0.0330364	0.0706439
6	-59219.94	-59218.28	-1.657742	0.0633171	0.0701748	-2.7596	-2.65677	-2.8865	-1.11576	0.007087741	0.01476836	0.453208	0.546792	0.0557711	0.327666
7	-60662.02	-60655.48	-6.538913	0.0633171	0.0340878	-2.7596	-3.37881	-2.81533	-4.49336	0.01967395	0.8232358	0.453208	0.546792	0.059885	0.011183
8	-61717.05	-61713.77	-3.281267	0.248106	0.598712	-1.3939	-0.512974	-1.96846	-2.48642	0.01967395	0.02714383	0.453208	0.546792	0.139672	0.0832069
9	-58822.02	-58818.86	-3.153046	0.113266	0.598712	-2.17802	-0.512974	-1.19653	-1.56242	0.00848616	0.02714383	0.537561	0.462439	0.302241	0.209629
10	-60832.8	-60833.24	0.4454551	0.113266	0.442669	-2.17802	-0.814932	-1.19653	-3.06644	7.198477e-05	0.005244333	0.804891	0.195109	0.302241	0.0465869
11	-58781.78	-58777.39	-4.386733	0.113266	0.592882	-2.17802	-0.52276	-1.22929	0.0584075	0.01471474	0.005244333	0.83974	0.16026	0.292499	1.06015
12	-58588.79	-58585.59	-3.204595	0.0634144	0.149708	-2.75806	-1.89907	-1.22929	-1.70166	0.01075169	0.1737459	0.83974	0.16026	0.292499	0.182381
13	-59393.69	-59386.45	-7.230842	0.0277575	0.340117	-3.58425	-1.07847	-0.981293	-3.75596	0.3961086	0.1737459	0.83974	0.16026	0.374826	0.0233779
14	-61778.01	-61772.42	-5.585002	0.262541	0.185932	-1.33735	-1.68238	-0.981293	-2.39166	0.3961086	0.1181176	0.951462	0.0485379	0.374826	0.0914779
15	-58040.53	-58030.7	-9.828355	0.262541	0.0158847	-1.33735	-4.1424	-0.981293	-4.22055	0.1778072	1.374006	0.524626	0.475374	0.374826	0.0146905
16	-57926.91	-57919.26	-7.647311	0.262541	0.0544005	-1.33735	-2.91138	-1.45744	-1.03402	0.1778072	1.374006	0.67961	0.32039	0.232831	0.355576
17	-59710.8	-59701.02	-9.780377	0.262541	0.0544005	-1.33735	-2.91138	-3.01385	-1.33899	1.562503	1.374006	0.273251	0.726749	0.0491025	0.262111
18	-62186.08	-62177.16	-8.927437	0.028432	0.0544005	-3.56024	-2.91138	-3.45907	-3.53656	0.5354173	1.374006	0.705659	0.294341	0.0314589	0.0291132
19	-63778.76	-63772.53	-6.226983	0.0236975	0.0662963	-3.74238	-2.71362	-1.60799	-3.83851	0.5354173	0.0676116	0.254723	0.745277	0.20029	0.0215257
20	-69534.99	-69528.79	-6.196596	0.0413396	0.0267914	-3.18594	-3.61967	-2.51582	-0.754926	0.5354173	0.0676116	0.396642	0.603358	0.080797	0.470045
21	-60275.74	-60269.98	-5.768107	0.0556669	0.0267914	-2.88837	-3.61967	-1.87248	-1.77379	0.4210956	0.2017787	0.396642	0.603358	0.153741	0.169689
22	-59228.84	-59222.81	-6.024807	0.336946	0.192869	-1.08783	-1.64574	-0.603753	-3.19635	0.1298401	0.2017787	0.276192	0.723808	0.546756	0.0409114
23	-62013.96	-62009.36	-4.606503	0.336946	0.0597733	-1.08783	-2.8172	-1.70766	-2.95684	0.1298401	0.1306197	0.276192	0.723808	0.18129	0.0519831
24	-68663.71	-68653.68	-10.02883	0.661677	0.0597733	-0.412978	-2.8172	-1.69794	-3.66876	1.45807	0.8155939	0.297517	0.702483	0.18306	0.0255081
25	-63956.35	-63950.13	-6.222458	0.341353	0.0902908	-1.07484	-2.40472	-1.69794	-3.66876	0.3693962	0.2392938	0.106515	0.893485	0.18306	0.0255081
26	-71073.01	-71069.18	-3.825611	0.341353	0.0902908	-1.07484	-2.40472	-1.69794	-1.42945	0.3693962	0.006753374	0.338202	0.661798	0.18306	0.239441
27	-68998.68	-68993.84	-4.845423	0.341353	0.0902908	-1.07484	-2.40472	-3.23536	-0.854234	0.185287	0.03770021	0.690205	0.309795	0.039346	0.425609
28	-68519.67	-68511.11	-8.56235	0.341353	0.0902908	-1.07484	-2.40472	-2.6007	-3.33973	0.196354	2.323375	0.168015	0.831985	0.0742217	0.0354466
29	-57879.11	-57870.01	-9.097936	0.141613	0.216535	-1.95466	-1.53	-2.1062	-0.479465	0.196354	2.323375	0.266644	0.733356	0.121699	0.619114
30	-61679.25	-61668.73	-10.51658	0.141613	0.216535	-1.95466	-1.53	-0.55945	-3.40121	0.6834192	2.323375	0.433465	0.566535	0.571523	0.0333329
31	-62419.91	-62411.76	-8.145185	0.158015	0.0101651	-1.84506	-4.5888	-0.98818	-1.73319	0.6834192	0.2233398	0.301436	0.698564	0.372254	0.176719
32	-62100.69	-62093.87	-6.818969	0.158015	0.0153153	-1.84506	-4.1789	-2.542	-2.02958	0.6834192	0.2233398	0.301436	0.698564	0.0787086	0.13139
33	-61179.29	-61171.98	-7.310905	0.0331526	0.0294946	-3.40663	-3.52355	-1.4151	-3.62752	0.6834192	0.2233398	0.759205	0.240795	0.2429	0.0265821
34	-60396.43	-60389.04	-7.390809	0.0331526	0.0414676	-3.40663	-3.18284	-2.85485	-2.72931	0.6834192	0.722296	0.392642	0.607358	0.0575646	0.0652641
35	-65650.91	-65642.31	-8.602609	0.0331526	0.224444	-3.40663	-1.49413	-2.77887	-2.72931	1.544443	0.722296	0.803488	0.196512	0.0621086	0.0652641
36	-63967.94	-63960.01	-7.92888	0.105185	0.103397	-2.25203	-2.26918	-2.77887	-2.72931	1.544443	0.722296	0.628842	0.371158	0.0621086	0.0652641
37	-68752.41	-68742.08	-10.32861	0.0992617	0.183028	-2.31	-1.69811	-2.7946	-2.72931	3.407594	0.722296	0.628842	0.371158	0.0611396	0.0652641
38	-73302.61	-73291.61	-10.99197	0.630781	0.183028	-0.460796	-1.69811	-4.03787	-2.72931	2.048142	0.7461015	0.385585	0.614415	0.017635	0.0652641
39	-68253.11	-68241.57	-11.54121	0.630781	0.0249319	-0.460796	-3.69161	-4.03787	-2.72931	2.048142	0.7461015	0.307646	0.692354	0.017635	0.0652641
40	-88971.49	-88959.21	-12.27406	0.774385	0.197868	-0.255687	-1.62016	-4.701	-4.55765	2.048142	0.07852182	0.410473	0.589527	0.00908623	0.0104867
41	-76582.38	-76573.89	-8.488388	0.0729311	0.0493635	-2.61824	-3.00854	-2.43762	-4.55765	1.868539	0.07852182	0.410473	0.589527	0.0873688	0.0104867
42	-59797.12	-59791.42	-5.701748	0.059415	0.133458	-2.82321	-2.01397	-1.9603	-4.55765	0.2003969	0.08400269	0.368971	0.631029	0.140817	0.0104867
43	-70142.13	-70136.16	-5.978027	0.98011	0.133458	-0.0200905	-2.01397	-2.29343	-2.42896	0.2003969	0.1432196	0.516205	0.483795	0.10092	0.0881282
44	-61443.43	-61439	-4.424955	0.045099	0.135692	-3.0989	-1.99737	-2.8191	-2.64829	0.2003969	0.1432196	0.454517	0.545483	0.0596595	0.0707723
