Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	log_extinction[1]	log_extinction[2]	log_speciation[1]	log_speciation[2]	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	speciation[1]	speciation[2]
0	-57081.63	-57078.36	-3.271818	0.154718	0.0265923	-1.86615	-3.62713	-1.74788	-1.98827	0.01667289	0.1062613	0.0229281	0.977072	0.174143	0.136932
1	-56916.93	-56914.03	-2.898997	0.0592616	0.0406026	-2.82579	-3.20392	-1.74788	-3.23287	0.01667289	0.06087199	0.0229281	0.977072	0.174143	0.0394442
2	-56799.24	-56797.35	-1.889819	0.0592299	0.0462139	-2.82633	-3.07447	-1.61582	-1.9272	0.01667289	0.0151394	0.0913095	0.90869	0.198728	0.145555
3	-57216.98	-57214.98	-2.000175	0.0352203	0.0862952	-3.34613	-2.44998	-1.85199	-1.9272	0.001361793	0.1765205	0.242471	0.757529	0.156925	0.145555
4	-56902.65	-56900.04	-2.608114	0.0880923	0.0992442	-2.42937	-2.31017	-1.85199	-1.60365	0.007609473	0.1765205	0.487983	0.512017	0.156925	0.20116
5	-56973.72	-56970.75	-2.971324	0.083105	0.0986374	-2.48765	-2.31631	-1.5469	-1.81188	0.02140076	0.1262013	0.487983	0.512017	0.212907	0.163347
6	-57342.26	-57338.45	-3.802603	0.0392885	0.0986374	-3.23682	-2.31631	-2.0169	-2.08981	0.02140076	0.3730086	0.441122	0.558878	0.133067	0.123711
7	-57543.65	-57539.26	-4.39082	0.0539715	0.0340441	-2.9193	-3.3801	-1.56405	-3.56836	0.02140076	0.2345095	0.441122	0.558878	0.209288	0.0282021
8	-57188.84	-57185.79	-3.049504	0.0539715	0.0645225	-2.9193	-2.74074	-1.56405	-2.79873	0.0420952	0.05850293	0.309775	0.690225	0.209288	0.0608874
9	-57072.27	-57069.5	-2.770453	0.0790029	0.0892417	-2.53827	-2.41641	-1.76506	-1.85383	0.0420952	0.05850293	0.535514	0.464486	0.171177	0.156636
10	-57223.99	-57219.48	-4.506767	0.0210751	0.155149	-3.85966	-1.86337	-1.72393	-2.28641	0.0420952	0.2374018	0.698852	0.301148	0.178365	0.10163
11	-57056.05	-57051.37	-4.678476	0.0687415	0.155149	-2.6774	-1.86337	-2.31507	-0.943131	0.0420952	0.4047608	0.698852	0.301148	0.098759	0.389407
12	-57438.36	-57434.07	-4.287364	0.215232	0.0828701	-1.53604	-2.49048	-2.28573	-0.943131	0.01628145	0.4047608	0.95185	0.0481504	0.101699	0.389407
13	-57031.28	-57026.15	-5.135862	0.0396539	0.183917	-3.22757	-1.69327	-2.27049	-1.0546	0.0652821	0.4047608	0.251186	0.748814	0.103261	0.348332
14	-57194.15	-57189.56	-4.588921	0.0396539	0.0636039	-3.22757	-2.75508	-1.98106	-2.7153	0.0652821	0.4047608	0.549392	0.450608	0.137923	0.0661853
15	-57247.24	-57243.01	-4.232691	0.046749	0.223156	-3.06296	-1.49988	-1.66313	-3.35361	0.0652821	0.1237138	0.580041	0.419959	0.189545	0.0349578
16	-57521.03	-57515.77	-5.253773	0.0426762	0.153333	-3.15411	-1.87514	-1.66313	-1.88979	0.0652821	0.7128952	0.580041	0.419959	0.189545	0.151103
17	-58103.38	-58097.55	-5.836794	0.139518	0.0243134	-1.96956	-3.71673	-1.66313	-1.26315	0.1624892	0.3431548	0.542909	0.457091	0.189545	0.282761
18	-57264.22	-57259.9	-4.321231	0.139518	0.0948243	-1.96956	-2.35573	-1.52141	-1.26315	0.03612808	0.3431548	0.0592108	0.940789	0.218404	0.282761
19	-57424.71	-57420.09	-4.61893	0.154409	0.237251	-1.86815	-1.43864	-1.57595	-1.26315	0.03760632	0.3431548	0.0669995	0.933	0.206811	0.282761
20	-57345.8	-57341.47	-4.329135	0.154409	0.0440786	-1.86815	-3.12178	-1.57595	-2.29573	0.04979086	0.3431548	0.394271	0.605729	0.206811	0.100688
21	-57446.29	-57441.68	-4.610284	0.0338394	0.0583909	-3.38613	-2.8406	-1.57595	-2.24915	0.05669024	0.3431548	0.232147	0.767853	0.206811	0.105489
22	-57388.59	-57384.72	-3.874979	0.0684131	0.323044	-2.68219	-1.12997	-2.02797	-1.63607	0.03960616	0.15693	0.232147	0.767853	0.131602	0.194744
23	-56685.69	-56681.42	-4.271598	0.0684131	0.00796416	-2.68219	-4.8328	-1.79928	-1.37892	0.004207375	0.07479826	0.240509	0.759491	0.165418	0.251851
24	-56942.22	-56937.72	-4.494468	0.0684131	0.00800131	-2.68219	-4.82815	-1.79928	-1.0841	0.004207375	0.07479826	0.673539	0.326461	0.165418	0.338205
25	-57319.8	-57317.9	-1.90109	0.0684131	0.0936936	-2.68219	-2.36773	-1.79928	-0.817419	0.01526769	0.007391756	0.351233	0.648767	0.165418	0.44157
26	-57483.19	-57479.23	-3.963403	0.0511452	0.0936936	-2.97309	-2.36773	-1.63419	-2.44073	0.02972761	0.379488	0.351233	0.648767	0.19511	0.0870974
27	-57402.13	-57397.77	-4.361975	0.0511452	0.0672974	-2.97309	-2.69863	-2.15899	-1.44472	0.02493977	0.536089	0.692434	0.307566	0.115441	0.235812
28	-57039.99	-57033.96	-6.025606	0.0511452	0.0222143	-2.97309	-3.80702	-2.18289	-1.1269	0.08537741	0.536089	0.359075	0.640925	0.112715	0.324036
29	-57644.25	-57637.86	-6.396739	0.0400466	0.0222143	-3.21771	-3.80702	-2.05221	-2.06974	0.2505277	0.536089	0.359075	0.640925	0.12845	0.126219
30	-57339.04	-57332.7	-6.335956	0.0230903	0.0376367	-3.76834	-3.27978	-1.86697	-1.33339	0.1197667	0.5694509	0.359075	0.640925	0.154592	0.263583
31	-58229.13	-58223.25	-5.881932	0.100694	0.0383979	-2.29567	-3.25975	-1.30851	-1.33339	0.1259216	0.5694509	0.359075	0.640925	0.270224	0.263583
32	-57524.13	-57519.1	-5.034214	0.13978	0.0772006	-1.96768	-2.56135	-1.45748	-0.973579	0.04351347	0.4784498	0.590828	0.409172	0.232823	0.377729
33	-57103.42	-57098.43	-4.982777	0.13978	0.0772006	-1.96768	-2.56135	-1.93115	-0.973579	0.05834085	0.4784498	0.379376	0.620624	0.144981	0.377729
34	-57337.86	-57333.28	-4.580188	0.0390895	0.0792253	-3.2419	-2.53546	-1.9832	-0.973579	0.05834085	0.2182544	0.337239	0.662761	0.137628	0.377729
35	-57281.29	-57276.59	-4.700696	0.0390895	0.171324	-3.2419	-1.7642	-2.73745	-0.970039	0.05834085	0.2182544	0.287246	0.712754	0.0647352	0.379068
36	-57004.46	-57000.03	-4.433507	0.023171	0.171324	-3.76485	-1.7642	-2.4772	-0.970039	0.01685148	0.2182544	0.0479292	0.952071	0.0839778	0.379068
37	-57310.12	-57306.71	-3.407218	0.0837711	0.123796	-2.47967	-2.08912	-2.54873	-0.970039	0.01685148	0.1649858	0.0479292	0.952071	0.0781807	0.379068
38	-57097.3	-57092.75	-4.541796	0.0837711	0.0139277	-2.47967	-4.27388	-2.21918	-1.22032	0.01685148	0.1649858	0.0240442	0.975956	0.108698	0.295136
39	-57086.19	-57082.55	-3.639682	0.0426884	0.0360851	-3.15383	-3.32188	-1.85538	-3.12245	0.01685148	0.1649858	0.0131502	0.98685	0.156394	0.0440492
40	-56653.02	-56650.34	-2.681383	0.0496549	0.0208874	-3.00266	-3.86861	-1.83291	-2.55497	0.01685148	0.02102152	0.0131502	0.98685	0.159947	0.0776949
41	-56625.72	-56623.83	-1.889216	0.0215649	0.143442	-3.83669	-1.94182	-1.83291	-1.55833	0.01733534	0.004082708	0.0131502	0.98685	0.159947	0.210487
42	-56747.63	-56746.77	-0.8569784	0.0491053	0.0570245	-3.01379	-2.86427	-1.84757	-2.91142	0.00882715	0.004082708	0.187391	0.812609	0.15762	0.0543987
43	-56616.62	-56615.8	-0.8263833	0.0504703	0.0553392	-2.98637	-2.89427	-1.97235	-2.39462	0.00882715	0.005324821	0.187391	0.812609	0.139129	0.0912077
44	-57068.7	-57067.76	-0.9378887	0.15023	0.136919	-1.89558	-1.98836	-1.51077	-2.39462	0.002540435	0.02225199	0.212131	0.787869	0.22074	0.0912077
45	-56919.45	-56918.25	-1.201271	0.116124	0.136919	-2.15309	-1.98836	-1.62866	-2.39462	0.0175917	0.006891496	0.0657677	0.934232	0.196192	0.0912077
46	-56928.92	-56926.98	-1.939531	0.0663733	0.136919	-2.71246	-1.98836	-1.57115	-2.39462	0.0175917	0.02491353	0.759071	0.240929	0.207805	0.0912077
47	-56678.18	-56676.02	-2.162226	0.0663733	0.0290393	-2.71246	-3.5391	-2.08932	-2.05324	0.007353571	0.04567504	0.675317	0.324683	0.123771	0.128318
48	-56567.68	-56565.21	-2.468607	0.0663733	0.0241958	-2.71246	-3.72157	-1.64699	-2.11735	0.007353571	0.04567504	0.270561	0.729439	0.19263	0.12035
49	-56601.63	-56600.11	-1.520937	0.0663733	0.0742565	-2.71246	-2.60023	-1.64699	-2.16033	0.008786279	0.02392606	0.629056	0.370944	0.19263	0.115287
50	-56624.56	-56623.7	-0.8599483	0.0932767	0.0536836	-2.37218	-2.92465	-1.82965	-2.1568	0.004187294	0.01452147	0.352569	0.647431	0.16047	0.115695
51	-57766.89	-57763.27	-3.617664	0.0243218	0.0536836	-3.71638	-2.92465	-1.82965	-0.52708	0.003089604	0.1002313	0.299707	0.700293	0.16047	0.590326
52	-56646.5	-56644.44	-2.066438	0.0454008	0.144385	-3.09222	-1.93527	-2.01081	-1.37875	0.003089604	0.08704624	0.477415	0.522585	0.133881	0.251893
53	-57103.37	-57100.62	-2.750082	0.0476423	0.244325	-3.04403	-1.40925	-1.82595	-2.24176	0.05309664	0.02234554	0.157826	0.842174	0.161064	0.106271
54	-57477.02	-57473.55	-3.464307	0.0476423	0.285706	-3.04403	-1.25279	-1.82595	-3.35999	0.07686478	0.02234554	0.254431	0.745569	0.161064	0.0347355
55	-57307.4	-57304.06	-3.346276	0.0310155	0.285706	-3.47327	-1.25279	-1.82595	-1.43126	0.07686478	0.01254637	0.283905	0.716095	0.161064	0.239007
56	-57428.41	-57425.93	-2.48376	0.0156823	0.285706	-4.15522	-1.25279	-2.00217	-1.43126	0.07686478	0.0005761727	0.159476	0.840524	0.135042	0.239007
57	-57231.43	-57230.22	-1.212825	0.0523543	0.285706	-2.94972	-1.25279	-1.66042	-3.0629	0.03348361	0.000910801	0.422622	0.577378	0.190059	0.0467517
58	-57386.95	-57384.21	-2.746037	0.0280949	0.569722	-3.57217	-0.562606	-1.62652	-3.17107	0.07097031	0.0007616262	0.483352	0.516648	0.196612	0.0419587
59	-57638.8	-57638.23	-0.5730934	0.107499	0.540611	-2.23027	-0.615055	-1.62652	-2.14214	0.07097031	5.871964e-05	0.321748	0.678252	0.196612	0.117404
60	-57547.23	-57546.75	-0.4823099	0.107499	0.489033	-2.23027	-0.715325	-1.56012	-2.43348	0.07097031	5.871964e-05	0.805473	0.194527	0.210111	0.0877307
61	-57476.83	-57476.84	0.004103384	0.0528158	0.24971	-2.94094	-1.38746	-1.56012	-3.32213	0.07097031	2.782665e-05	0.625681	0.374319	0.210111	0.0360761
62	-57466.03	-57466.1	0.06704489	0.0234111	0.24971	-3.75455	-1.38746	-1.56012	-2.88916	0.03281656	2.782665e-05	0.625681	0.374319	0.210111	0.055623
63	-57236.26	-57236.25	-0.007868521	0.0256475	0.0479759	-3.66331	-3.03706	-2.16565	-3.71396	0.02367541	3.201807e-05	0.625681	0.374319	0.114675	0.0243807
64	-56932.36	-56933.52	1.159951	0.0669482	0.144499	-2.70384	-1.93448	-1.64993	-2.31751	0.02367541	4.155914e-05	0.766486	0.233514	0.192063	0.0985191
65	-57045.77	-57047.99	2.22225	0.127916	0.0702921	-2.05638	-2.6551	-1.51033	-2.84748	0.01237605	7.401575e-06	0.766486	0.233514	0.220837	0.0579903
66	-57336.91	-57338.48	1.574618	0.0683405	0.0638914	-2.68325	-2.75057	-1.51033	-2.84748	0.002916976	0.000105322	0.766486	0.233514	0.220837	0.0579903
67	-56931.34	-56931.26	-0.08076433	0.0683405	0.00689851	-2.68325	-4.97645	-1.79183	-2.84748	0.002916976	2.559994e-05	0.272308	0.727692	0.166656	0.0579903
68	-56871.74	-56873.91	2.166284	0.0683405	0.052755	-2.68325	-2.9421	-1.76417	-2.10421	0.002916976	4.248142e-05	0.029686	0.970314	0.171328	0.121942
69	-56931.54	-56931.58	0.04589614	0.0231348	0.0194554	-3.76642	-3.93963	-1.7045	-2.63571	0.008588475	4.248142e-05	0.029686	0.970314	0.181863	0.0716682
70	-57267.01	-57264.94	-2.065699	0.0503743	0.0109239	-2.98827	-4.5168	-2.15675	-3.55935	0.01441456	0.0005146181	0.0413645	0.958635	0.115701	0.0284574
71	-57361.15	-57360.52	-0.626998	0.0503743	0.399738	-2.98827	-0.916945	-1.67652	-2.01107	0.01441456	0.0005146181	0.074663	0.925337	0.187025	0.133845
72	-57238.24	-57236.32	-1.91439	0.0286729	0.399738	-3.5518	-0.916945	-2.08732	-2.01107	0.03801072	0.001446466	0.0658449	0.934155	0.124019	0.133845
73	-57284.93	-57284.5	-0.432444	0.0355675	0.042693	-3.33632	-3.15372	-2.08732	-2.01107	0.03387888	0.0002978153	0.366231	0.633769	0.124019	0.133845
74	-56895.67	-56892.63	-3.033616	0.0355675	0.042693	-3.33632	-3.15372	-1.7828	-2.63483	0.03387888	0.04180514	0.630295	0.369705	0.168166	0.0717313
75	-56466.27	-56463.96	-2.310483	0.0283082	0.0296714	-3.5646	-3.51757	-1.86144	-1.8162	0.003235412	0.04180514	0.630295	0.369705	0.155448	0.162643
76	-56690.5	-56688.33	-2.16506	0.0283082	0.0396258	-3.5646	-3.22827	-2.14356	-2.6643	0.004678869	0.04180514	0.630295	0.369705	0.117237	0.0696483
77	-56541.33	-56534.66	-6.671391	0.0283082	0.00234025	-3.5646	-6.0575	-1.77542	-2.47722	0.0038922	0.02698979	0.630295	0.369705	0.169413	0.0839767
78	-57234.51	-57229.91	-4.602782	0.0283082	0.250048	-3.5646	-1.3861	-1.9988	-2.47722	0.06964533	0.2241147	0.630295	0.369705	0.135498	0.0839767
79	-57263.68	-57260.39	-3.286384	0.131075	0.250048	-2.03199	-1.3861	-1.9988	-0.685467	0.005537588	0.12299	0.142292	0.857708	0.135498	0.503855
80	-57253.25	-57250	-3.250047	0.0315351	0.0863739	-3.45665	-2.44907	-1.9988	-1.9015	0.05842518	0.05162082	0.776965	0.223035	0.135498	0.149345
81	-56957.61	-56954.69	-2.92025	0.0315351	0.24717	-3.45665	-1.39768	-2.0237	-2.09519	0.01986449	0.05162082	0.847094	0.152906	0.132165	0.123046
82	-56913.53	-56912.01	-1.522568	0.0315351	0.216642	-3.45665	-1.52951	-2.0237	-2.09519	0.004491628	0.01809529	0.847094	0.152906	0.132165	0.123046
