Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	log_extinction[1]	log_extinction[2]	log_speciation[1]	log_speciation[2]	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	speciation[1]	speciation[2]
0	-57611.1	-57608.28	-2.822989	0.125035	0.0626314	-2.07916	-2.77049	-2.12228	-2.00823	0.01961748	0.1409673	0.247977	0.752023	0.119758	0.134226
1	-56761.3	-56757.53	-3.776106	0.0253585	0.034899	-3.67464	-3.3553	-2.12228	-2.07945	0.01961748	0.1409673	0.239833	0.760167	0.119758	0.124999
2	-58831.55	-58826.55	-4.995917	0.0184855	0.557047	-3.99077	-0.585105	-2.59433	-3.03099	0.01961748	0.1409673	0.239833	0.760167	0.0746957	0.0482677
3	-57502.11	-57496.02	-6.082305	0.0144095	0.557047	-4.23986	-0.585105	-1.99697	-2.78819	0.09400719	0.1409673	0.242443	0.757557	0.135745	0.0615322
4	-58542.24	-58533.12	-9.119268	0.09022	0.557047	-2.4055	-0.585105	-1.66787	-5.02265	0.02881409	1.35298	0.276651	0.723349	0.188649	0.00658708
5	-58944.85	-58936.45	-8.403158	0.0950125	0.0844172	-2.35375	-2.47198	-1.33774	-5.1316	0.02881409	1.315673	0.276651	0.723349	0.262439	0.00590712
6	-57698.21	-57690.06	-8.152183	0.184261	0.0283234	-1.6914	-3.56407	-1.33774	-2.99337	0.4334921	1.315673	0.226253	0.773747	0.262439	0.0501183
7	-58528.89	-58521.88	-7.019472	0.0824341	0.0193506	-2.49576	-3.94503	-1.33774	-2.99337	0.05593786	1.315673	0.538253	0.461747	0.262439	0.0501183
8	-57431.71	-57424.72	-6.988154	0.0824341	0.0271572	-2.49576	-3.60611	-1.87964	-2.79974	0.1742012	1.315673	0.439182	0.560818	0.152645	0.0608257
9	-59328.45	-59323.06	-5.393621	0.0399074	0.0150197	-3.22119	-4.19839	-2.37348	-2.19889	0.1742012	0.1159839	0.439182	0.560818	0.0931556	0.110927
10	-57546.53	-57537.23	-9.306004	0.0203241	0.022225	-3.89595	-3.80654	-1.69063	-3.61094	0.1742012	1.787982	0.369003	0.630997	0.184403	0.0270266
11	-57721.65	-57715.3	-6.349749	0.0203241	0.103785	-3.89595	-2.26543	-1.48845	-2.3154	0.1742012	0.6475966	0.652063	0.347937	0.225723	0.0987269
12	-57998.94	-57991.18	-7.755825	0.0139175	0.103785	-4.27461	-2.26543	-2.3585	-4.15694	0.1742012	0.6125927	0.652063	0.347937	0.0945618	0.0156554
13	-58467.49	-58462.63	-4.864903	0.0190896	0.104359	-3.95861	-2.25992	-1.92559	-2.91233	0.1742012	0.09775041	0.652063	0.347937	0.14579	0.0543487
14	-57369.92	-57363.57	-6.343039	0.0190896	0.104359	-3.95861	-2.25992	-1.92559	-5.23141	0.02160315	0.06037671	0.29522	0.70478	0.14579	0.00534598
15	-57509.99	-57506.78	-3.204971	0.0140497	0.0438524	-4.26515	-3.12693	-1.92559	-3.75488	0.001251518	0.06037671	0.29522	0.70478	0.14579	0.0234032
16	-57562.01	-57559.26	-2.754583	0.0765073	0.0729081	-2.57037	-2.61856	-1.92559	-3.75488	0.04033044	0.01738028	0.775295	0.224705	0.14579	0.0234032
17	-59719.52	-59719.06	-0.4530018	0.0590674	0.0729081	-2.82908	-2.61856	-3.10494	-1.24252	0.0005254401	0.01738028	0.305606	0.694394	0.044827	0.288657
18	-58520.43	-58519.69	-0.7389657	0.0740179	0.0672411	-2.60345	-2.69947	-2.33484	-1.24252	2.887394e-05	0.4262544	0.305606	0.694394	0.0968264	0.288657
19	-57491.88	-57491.51	-0.3645527	0.0353892	0.0672411	-3.34135	-2.69947	-2.5513	-1.21295	0.000138519	0.04117558	0.305606	0.694394	0.0779805	0.297319
20	-59133.06	-59129.58	-3.47575	0.0353892	0.0687996	-3.34135	-2.67656	-2.5513	-2.55281	0.09407806	0.05737963	0.305606	0.694394	0.0779805	0.0778623
21	-58782.15	-58779.41	-2.734419	0.037496	0.242339	-3.28352	-1.41742	-2.5513	-1.46254	0.00101838	0.3390489	0.305606	0.694394	0.0779805	0.231648
22	-58696.91	-58695.8	-1.110055	0.201944	0.0518268	-1.59977	-2.95985	-2.05401	-1.46254	0.00101838	0.04265421	0.499428	0.500572	0.12822	0.231648
23	-57029.39	-57027.44	-1.944481	0.128051	0.0518268	-2.05532	-2.95985	-2.10116	-1.46254	0.001358957	0.1803791	0.499428	0.500572	0.122315	0.231648
24	-56801.3	-56797.53	-3.773928	0.0218199	0.0417298	-3.82493	-3.17654	-2.10116	-1.39165	0.007548632	0.1803791	0.78498	0.21502	0.122315	0.248666
25	-57306.38	-57302.58	-3.805246	0.173041	0.0230315	-1.75422	-3.77089	-2.10116	-1.39165	0.0122024	0.1803791	0.78498	0.21502	0.122315	0.248666
26	-57084.91	-57082.32	-2.591011	0.146729	0.0397986	-1.91917	-3.22392	-1.25959	-2.05059	0.0122024	0.04822488	0.817908	0.182092	0.283771	0.12866
27	-56912.96	-56910.92	-2.039169	0.146729	0.108245	-1.91917	-2.22336	-1.6756	-2.05059	0.0122024	0.04822488	0.817908	0.182092	0.187195	0.12866
28	-57344.88	-57342.95	-1.932709	0.0814649	0.293331	-2.50758	-1.22645	-1.6756	-2.64125	0.0122024	0.01872006	0.390245	0.609755	0.187195	0.0712724
29	-57790.79	-57790.36	-0.4270119	0.214695	0.102137	-1.53854	-2.28144	-1.6756	-1.50744	0.001015115	0.01210265	0.768829	0.231171	0.187195	0.221476
30	-57356.85	-57354.44	-2.414454	0.214695	0.0479556	-1.53854	-3.03748	-1.26297	-2.08607	0.001719117	0.1750579	0.401103	0.598897	0.282814	0.124174
31	-58140.35	-58137.79	-2.5608	0.198291	0.324858	-1.61802	-1.12437	-1.26297	-1.35911	0.0007046163	0.1750579	0.446052	0.553948	0.282814	0.256889
32	-57814.18	-57811.63	-2.551743	0.240275	0.0494786	-1.42597	-3.00621	-1.26297	-2.74652	0.001849795	0.1750579	0.895278	0.104722	0.282814	0.064151
33	-57824.54	-57817.4	-7.135354	0.230042	0.100862	-1.46949	-2.29401	-1.26297	-5.3712	0.03270171	0.1750579	0.895278	0.104722	0.282814	0.00464857
34	-59434.78	-59429.44	-5.341275	0.228875	0.573247	-1.47458	-0.556438	-1.56361	-3.09824	0.07377197	0.1750579	0.904573	0.0954269	0.20938	0.0451285
35	-57935.37	-57930.89	-4.488087	0.171592	0.241176	-1.76264	-1.42223	-1.08265	-2.28202	0.07377197	0.1750579	0.904573	0.0954269	0.338696	0.102078
36	-57974.18	-57969.58	-4.600366	0.171592	0.131478	-1.76264	-2.02891	-1.08265	-2.28202	0.07377197	0.2914243	0.34054	0.65946	0.338696	0.102078
37	-57892.55	-57887.07	-5.478592	0.171592	0.131478	-1.76264	-2.02891	-1.48002	-0.693589	0.0210196	0.7341431	0.34054	0.65946	0.227633	0.499779
38	-57565.45	-57560.08	-5.368278	0.190504	0.184529	-1.65808	-1.68995	-1.78231	-0.693589	0.02689454	0.5933256	0.368691	0.631309	0.168249	0.499779
39	-58466.84	-58462.38	-4.459579	0.190504	0.184529	-1.65808	-1.68995	-1.23044	-1.64118	0.01140943	0.5933256	0.368691	0.631309	0.292164	0.193751
40	-57794.07	-57787.46	-6.610795	0.128453	0.0203527	-2.05219	-3.89454	-1.55586	-1.84629	0.2633825	0.5933256	0.368691	0.631309	0.211008	0.157821
41	-58113.46	-58106.5	-6.9584	0.128453	0.052478	-2.05219	-2.94736	-1.55586	-3.9048	0.3529542	0.6120629	0.368691	0.631309	0.211008	0.020145
42	-57515.2	-57510.03	-5.17146	0.128453	0.0122831	-2.05219	-4.39953	-1.61626	-2.9186	0.06459823	0.128622	0.297719	0.702281	0.19864	0.0540092
43	-57286.55	-57282.14	-4.414563	0.0210504	0.0651726	-3.86083	-2.73072	-1.61626	-2.6714	0.06459823	0.128622	0.0948107	0.905189	0.19864	0.0691555
44	-57449.75	-57446.22	-3.531827	0.129978	0.0651726	-2.04039	-2.73072	-1.61626	-2.2352	0.06459823	0.128622	0.0523208	0.947679	0.19864	0.106971
45	-58436.72	-58434.21	-2.501324	0.112677	0.0651726	-2.18323	-2.73072	-1.304	-3.63355	0.00188149	0.128622	0.0628601	0.93714	0.271444	0.0264221
46	-58594.36	-58591.08	-3.281225	0.0630864	0.0597311	-2.76325	-2.8179	-1.12877	-1.95933	0.01745188	0.128622	0.0628601	0.93714	0.32343	0.140952
47	-57241.49	-57238	-3.492725	0.0630864	0.0378482	-2.76325	-3.27417	-1.57058	-3.30232	0.01745188	0.1227711	0.0628601	0.93714	0.207924	0.0367978
