Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	log_extinction[1]	log_extinction[2]	log_speciation[1]	log_speciation[2]	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	speciation[1]	speciation[2]
0	-61924.81	-61917.45	-7.362112	0.0556188	0.105222	-2.88923	-2.25168	-2.93528	-4.86966	0.2117944	0.3544363	0.756341	0.243659	0.0531159	0.007676
1	-63435.68	-63428.58	-7.097593	0.31817	0.29857	-1.14517	-1.20875	-2.52978	-1.28376	0.2117944	0.9060832	0.832073	0.167927	0.0796766	0.276995
2	-61347.32	-61340.64	-6.685673	0.0157011	0.0306599	-4.15402	-3.4848	-1.28992	-1.83033	0.4017664	0.1255009	0.832073	0.167927	0.275293	0.16036
3	-57641.35	-57637.36	-3.985784	0.0157011	0.0237149	-4.15402	-3.74165	-2.78974	-1.5093	0.01047064	0.04628133	0.181768	0.818232	0.0614374	0.221064
4	-67573.41	-67564.39	-9.025079	0.0113778	0.0877254	-4.47609	-2.43354	-2.57451	-2.19336	2.162185	0.1702342	0.181768	0.818232	0.0761911	0.111542
5	-58185.42	-58182.98	-2.4429	0.0926608	0.0845798	-2.37881	-2.47006	-1.55936	-0.912981	0.03864685	0.00871594	0.0947393	0.905261	0.21027	0.401326
6	-64857.67	-64856.72	-0.9586073	0.232189	0.099819	-1.4602	-2.3044	-2.85263	-3.46684	0.0006638521	0.03142945	0.428063	0.571937	0.0576924	0.0312156
7	-57409.49	-57407.52	-1.961065	0.0608306	0.182602	-2.79966	-1.70045	-1.87061	-2.08383	0.05997707	0.007061209	0.583497	0.416503	0.154029	0.124452
8	-57130.06	-57127.63	-2.435651	0.0608306	0.182602	-2.79966	-1.70045	-1.61343	-2.6827	0.01993522	0.04218709	0.661923	0.338077	0.199203	0.0683783
9	-59024.8	-59021.2	-3.60342	0.0502598	0.0968287	-2.99055	-2.33481	-1.56135	-2.6827	0.1636986	0.04218709	0.566047	0.433953	0.209853	0.0683783
10	-59410.23	-59406.81	-3.423671	0.0454741	0.554455	-3.09061	-0.58977	-2.69174	-2.26583	0.02363289	0.04218709	0.566047	0.433953	0.067763	0.103744
11	-59521.22	-59518.23	-2.995246	0.0167093	0.554455	-4.09179	-0.58977	-2.69174	-2.17211	0.001553595	0.04394358	0.566047	0.433953	0.067763	0.113937
12	-57805.16	-57802.04	-3.119935	0.145187	0.17415	-1.92973	-1.74784	-1.14931	-2.17211	0.04581135	0.04394358	0.266104	0.733896	0.316855	0.113937
13	-65398.86	-65390.49	-8.362006	0.0556352	1.34267	-2.88894	0.294661	-1.14931	-1.53115	0.6203752	0.1532061	0.191711	0.808289	0.316855	0.216287
14	-61344.04	-61338.96	-5.074818	0.0429615	1.19735	-3.14745	0.180113	-1.2125	-1.53115	0.003868246	0.1532061	0.22623	0.77377	0.297452	0.216287
15	-61167.06	-61155.64	-11.41606	0.0429615	1.19337	-3.14745	0.176783	-2.83661	-4.71577	0.1141917	1.910791	0.22623	0.77377	0.0586239	0.00895297
16	-61115	-61106.08	-8.92344	0.0857455	0.0988802	-2.45637	-2.31385	-2.83661	-4.71577	0.1141917	1.910791	0.437448	0.562552	0.0586239	0.00895297
17	-61144.87	-61140.19	-4.675954	0.135352	0.0262374	-1.99987	-3.64057	-2.83661	-2.77217	0.1141917	0.1831399	0.437448	0.562552	0.0586239	0.0625259
18	-61211.88	-61199.07	-12.80181	0.135352	0.00244452	-1.99987	-6.01391	-0.653713	-2.66392	1.0603	0.5288074	0.145644	0.854356	0.520111	0.0696747
19	-62244.71	-62234.09	-10.62264	0.104565	0.00244452	-2.25794	-6.01391	-0.740494	-2.19981	0.4733606	0.1489983	0.403743	0.596257	0.476879	0.110824
20	-62228.2	-62221.02	-7.180582	0.038137	0.0161502	-3.26657	-4.12583	-0.740494	-2.19981	0.4733606	0.1489983	0.166993	0.833007	0.476879	0.110824
21	-62710.04	-62704.76	-5.281619	0.0451347	0.0888722	-3.0981	-2.42056	-3.20772	-2.19981	0.4733606	0.1489983	0.0792681	0.920732	0.0404486	0.110824
22	-60348.59	-60341.9	-6.693515	0.0393789	0.0888722	-3.23452	-2.42056	-3.69267	-2.19981	0.2559404	0.776891	0.37098	0.62902	0.0249054	0.110824
23	-62108.5	-62105.01	-3.490181	0.0386779	0.529828	-3.25249	-0.635202	-3.69267	-0.247129	0.003181879	0.004660388	0.37098	0.62902	0.0249054	0.78104
24	-61175.11	-61170.8	-4.316487	0.0386779	0.864808	-3.25249	-0.145248	-3.02591	-1.31311	0.003181879	0.1392145	0.326856	0.673144	0.0485135	0.268981
25	-65275.39	-65268.98	-6.406721	0.591732	0.040953	-0.524701	-3.19533	-3.02591	-2.03427	0.490863	0.1392145	0.693565	0.306435	0.0485135	0.130776
26	-59988.87	-59984.87	-4.002457	0.591732	0.040953	-0.524701	-3.19533	-0.735964	-2.03427	0.01689016	0.02536909	0.356266	0.643734	0.479044	0.130776
27	-60842.91	-60839.21	-3.695554	0.13125	0.0905292	-2.03065	-2.40208	-0.735964	-3.24463	0.07689526	0.02536909	0.293989	0.706011	0.479044	0.0389828
28	-61745.92	-61741.42	-4.503336	0.0195304	0.0818369	-3.93578	-2.50303	-3.26586	-0.863234	0.07689526	0.02536909	0.575421	0.424579	0.0381642	0.421796
29	-62196.97	-62194.84	-2.130387	0.0411936	0.0612795	-3.18947	-2.79231	-3.26586	-2.26341	0.07689526	0.003545517	0.919357	0.0806433	0.0381642	0.103995
30	-61713.32	-61710.03	-3.291755	0.0146138	0.0612795	-4.22579	-2.79231	-3.26586	-2.74687	0.08362099	0.003545517	0.870502	0.129498	0.0381642	0.064128
31	-64863.5	-64859.02	-4.479519	0.31707	0.0573314	-1.14863	-2.85891	-3.26586	-1.04769	0.08362099	0.0610053	0.870502	0.129498	0.0381642	0.350745
32	-67926.45	-67925.86	-0.5980531	0.305744	0.0573314	-1.18501	-2.85891	-3.26586	-1.74234	0.001784754	0.004298561	0.660274	0.339726	0.0381642	0.17511
33	-58261.08	-58257.87	-3.205487	0.373465	0.00531104	-0.984932	-5.23797	-0.966294	-1.18161	0.001784754	0.0003652502	0.660274	0.339726	0.38049	0.306785
34	-60842.17	-60840.73	-1.436794	0.0549117	0.109469	-2.90203	-2.21211	-0.966294	-1.18161	0.03578319	0.0006730224	0.750344	0.249656	0.38049	0.306785
35	-58375.35	-58371.85	-3.494947	0.0464366	0.0519357	-3.06967	-2.95775	-1.44906	-0.98344	0.03578319	0.03707464	0.750344	0.249656	0.234791	0.374022
36	-62703.41	-62687.5	-15.91672	0.0464366	0.164003	-3.06967	-1.80787	-1.44906	-4.16133	4.965303	2.434037	0.4109	0.5891	0.234791	0.0155868
37	-58830.13	-58824.76	-5.369097	0.0464366	0.0494103	-3.06967	-3.0076	-1.44906	-2.42084	0.3130172	0.2366004	0.48269	0.51731	0.234791	0.0888468
