Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	log_extinction[1]	log_extinction[2]	log_speciation[1]	log_speciation[2]	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	speciation[1]	speciation[2]
0	-56453.15	-56450.65	-2.497854	0.0122913	0.0569962	-4.39886	-2.86477	-2.12231	-2.06438	0.005856	0.01394788	0.202121	0.797879	0.119755	0.126896
1	-56526.24	-56522.65	-3.587736	0.0100841	0.0343073	-4.5968	-3.3724	-1.96574	-1.73144	0.01165325	0.01394788	0.62182	0.37818	0.140053	0.17703
2	-56488.92	-56485.93	-2.992942	0.0108313	0.0670458	-4.52531	-2.70238	-1.98366	-2.32705	0.01165325	0.01394788	0.563852	0.436148	0.137565	0.0975833
3	-56451.47	-56448.45	-3.012898	0.0156824	0.0342691	-4.15522	-3.37351	-1.99902	-2.32705	0.01051242	0.02337761	0.907351	0.0926495	0.135467	0.0975833
4	-56432.37	-56429.05	-3.319322	0.0273571	0.0133729	-3.59878	-4.31453	-1.93009	-2.0353	0.007796942	0.02337761	0.907351	0.0926495	0.145135	0.130641
5	-56424.58	-56418.37	-6.204751	0.0273571	0.00288091	-3.59878	-5.84965	-2.04709	-2.0353	0.002951895	0.04308253	0.907351	0.0926495	0.12911	0.130641
6	-56412.86	-56406.91	-5.952334	0.0126213	0.00472347	-4.37237	-5.35521	-1.9709	-2.12884	0.002905154	0.04274692	0.907351	0.0926495	0.139332	0.118976
7	-56405.13	-56399.96	-5.173141	0.014844	0.00610535	-4.21016	-5.09859	-1.99326	-2.12884	0.002905154	0.04274692	0.226158	0.773842	0.136251	0.118976
8	-56408.95	-56405.54	-3.410059	0.0135875	0.0202765	-4.29861	-3.89829	-1.99326	-2.05814	0.00290808	0.04274692	0.338324	0.661676	0.136251	0.127691
9	-56396.3	-56391.43	-4.874674	0.00710028	0.0151084	-4.94762	-4.19251	-2.00221	-2.05814	0.004591556	0.02844918	0.110934	0.889066	0.135036	0.127691
10	-56408.14	-56405.97	-2.170741	0.0213804	0.0642697	-3.84528	-2.74467	-2.00221	-1.91647	0.006007331	0.02844918	0.0923953	0.907605	0.135036	0.147125
11	-56460.29	-56457.67	-2.618857	0.0127317	0.0642697	-4.36366	-2.74467	-2.00221	-1.62878	0.003079009	0.02844918	0.689681	0.310319	0.135036	0.19617
12	-56434.83	-56432.84	-1.986446	0.0308488	0.0642697	-3.47866	-2.74467	-1.96558	-1.7406	0.00736015	0.02844918	0.587723	0.412277	0.140074	0.175414
13	-56431.12	-56428.81	-2.3144	0.0208214	0.114004	-3.87177	-2.17152	-1.96558	-1.7406	0.00736015	0.02844918	0.478452	0.521548	0.140074	0.175414
14	-56469.71	-56468.01	-1.692178	0.0307906	0.130031	-3.48055	-2.03998	-1.96558	-1.82885	0.00736015	0.01860111	0.478452	0.521548	0.140074	0.160597
15	-56445.09	-56442.29	-2.800376	0.0118381	0.0732772	-4.43643	-2.61351	-1.96558	-1.70793	0.00736015	0.015836	0.478452	0.521548	0.140074	0.181241
16	-56451.21	-56448.17	-3.043666	0.0122452	0.0732772	-4.40262	-2.61351	-2.15108	-1.73475	0.00736015	0.03041045	0.398817	0.601183	0.116358	0.176444
17	-56419.9	-56415.65	-4.252215	0.00955186	0.0210524	-4.65102	-3.86074	-2.04872	-1.83705	0.00736015	0.03041045	0.822462	0.177538	0.1289	0.159287
18	-56423.26	-56420.02	-3.240791	0.00955186	0.0510261	-4.65102	-2.97542	-2.04872	-2.19076	0.00736015	0.01974813	0.522733	0.477267	0.1289	0.111832
19	-56410.44	-56406.86	-3.587295	0.0180706	0.0117524	-4.01347	-4.4437	-2.00498	-2.10821	0.002672198	0.03405711	0.316566	0.683434	0.134663	0.121455
20	-56400.35	-56397.51	-2.848799	0.0180706	0.0239082	-4.01347	-3.73353	-2.00498	-2.10821	0.003778474	0.03405711	0.20118	0.79882	0.134663	0.121455
21	-56423.31	-56420.6	-2.715429	0.0200441	0.0239082	-3.90982	-3.73353	-1.98247	-2.27664	0.003778474	0.03405711	0.20118	0.79882	0.137729	0.102628
