Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	log_extinction[1]	log_extinction[2]	log_speciation[1]	log_speciation[2]	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	speciation[1]	speciation[2]
0	-56423.21	-56419.81	-3.404321	0.0215501	0.0191314	-3.83738	-3.95642	-2.00045	-1.86019	0.006789275	0.0456001	0.652162	0.347838	0.135274	0.155643
1	-56413.69	-56410.81	-2.877321	0.0259083	0.0250186	-3.65319	-3.68814	-1.99243	-2.02707	0.006789275	0.0456001	0.984878	0.0151224	0.136363	0.131721
2	-56409.28	-56406.88	-2.400731	0.0259083	0.0250186	-3.65319	-3.68814	-1.99243	-2.0261	0.00367078	0.03350502	0.984878	0.0151224	0.136363	0.131848
3	-56418.08	-56415.76	-2.31749	0.0320316	0.0292543	-3.44103	-3.53173	-1.99243	-1.90512	0.005704079	0.03350502	0.984878	0.0151224	0.136363	0.148805
4	-56422.5	-56420.49	-2.013408	0.0309732	0.0560904	-3.47463	-2.88079	-1.99192	-1.90512	0.006793795	0.03350502	0.984878	0.0151224	0.136433	0.148805
5	-56424.83	-56422.52	-2.312984	0.0309732	0.0330445	-3.47463	-3.4099	-2.00818	-2.09265	0.006793795	0.03528763	0.984878	0.0151224	0.134233	0.123359
6	-56396.54	-56392.54	-3.99733	0.00980591	0.0252215	-4.62477	-3.68006	-2.01918	-2.09265	0.006793795	0.03528763	0.984878	0.0151224	0.132765	0.123359
7	-56406.48	-56403.58	-2.902791	0.0143832	0.0268934	-4.2417	-3.61587	-2.04325	-2.09265	0.004546204	0.02255818	0.984878	0.0151224	0.129607	0.123359
8	-56404.77	-56401.24	-3.537592	0.00943805	0.0268934	-4.66301	-3.61587	-2.03107	-2.09152	0.003785748	0.02587424	0.984878	0.0151224	0.131195	0.123499
9	-56423.32	-56420.78	-2.538318	0.0194268	0.0268934	-3.9411	-3.61587	-2.03107	-2.13028	0.002796772	0.03758347	0.984878	0.0151224	0.131195	0.118803
10	-56413	-56408.84	-4.162792	0.00882695	0.0179342	-4.72995	-4.02105	-2.08103	-1.94461	0.002796772	0.03758347	0.984878	0.0151224	0.124802	0.143044
11	-56415.17	-56411.48	-3.690007	0.00752351	0.0338793	-4.88972	-3.38495	-2.08527	-1.94461	0.003307463	0.02552939	0.984878	0.0151224	0.124273	0.143044
12	-56407.6	-56404.84	-2.765259	0.0118261	0.0592644	-4.43745	-2.82575	-2.03512	-1.94461	0.004508951	0.02552939	0.984878	0.0151224	0.130665	0.143044
13	-56395.82	-56392.21	-3.606307	0.0118261	0.0245439	-4.43745	-3.70729	-2.03512	-2.02851	0.004508951	0.04104836	0.984878	0.0151224	0.130665	0.131532
14	-56398.24	-56392.52	-5.71421	0.0118261	0.00609066	-4.43745	-5.101	-1.98924	-2.06421	0.004508951	0.04065264	0.984878	0.0151224	0.136799	0.126918
15	-56398.89	-56394.37	-4.514677	0.00650814	0.0276325	-5.0347	-3.58876	-2.07751	-2.09264	0.004508951	0.04065264	0.975081	0.0249186	0.125242	0.123361
16	-56406.31	-56402.18	-4.126057	0.0164121	0.0123261	-4.10974	-4.39604	-2.03505	-2.09264	0.004486768	0.05229563	0.975081	0.0249186	0.130674	0.123361
17	-56442.52	-56439.91	-2.60738	0.0164121	0.0457382	-4.10974	-3.08482	-2.03505	-1.78194	0.002736238	0.05229563	0.975081	0.0249186	0.130674	0.168312
18	-56449.93	-56447.77	-2.153287	0.0164121	0.0379092	-4.10974	-3.27256	-2.0311	-1.91906	0.001745301	0.02997975	0.975081	0.0249186	0.131192	0.146745
19	-56468.2	-56461.9	-6.292352	0.00366313	0.0113476	-5.60944	-4.47875	-1.98846	-1.91906	0.001745301	0.02997975	0.975081	0.0249186	0.136906	0.146745
20	-56445.18	-56442.28	-2.90194	0.0195977	0.014602	-3.93234	-4.2266	-1.98846	-2.14218	0.001845219	0.02912169	0.928525	0.0714747	0.136906	0.117399
21	-56441.94	-56438.73	-3.206754	0.0195977	0.014602	-3.93234	-4.2266	-1.98846	-2.13049	0.001845219	0.05111624	0.958625	0.0413752	0.136906	0.11878
22	-56442.29	-56439.78	-2.509996	0.0221116	0.0235044	-3.81165	-3.75057	-1.98846	-2.03131	0.001845219	0.05111624	0.972226	0.0277738	0.136906	0.131164
23	-56455.04	-56452.76	-2.273325	0.0221116	0.0217285	-3.81165	-3.82913	-2.00753	-2.12619	0.001584696	0.03382792	0.972226	0.0277738	0.13432	0.119291
24	-56450.1	-56446.96	-3.141751	0.0114558	0.0217285	-4.46926	-3.82913	-2.00753	-2.13773	0.001584696	0.03382792	0.972226	0.0277738	0.13432	0.117923
25	-56452.81	-56449.7	-3.104897	0.0114558	0.0224075	-4.46926	-3.79836	-2.01038	-2.16108	0.001584696	0.03382792	0.972226	0.0277738	0.133937	0.1152
26	-56459.47	-56456.22	-3.25116	0.0406847	0.0089422	-3.2019	-4.71697	-2.01038	-2.16108	0.002605547	0.03382792	0.972226	0.0277738	0.133937	0.1152
27	-56433.52	-56429.49	-4.03546	0.0396092	0.00625142	-3.22869	-5.07495	-1.89047	-2.16108	0.002969012	0.03382792	0.972226	0.0277738	0.151001	0.1152
28	-56463.29	-56460.59	-2.700623	0.0396092	0.0118408	-3.22869	-4.43621	-1.89047	-1.92093	0.002594941	0.02383481	0.824596	0.175404	0.151001	0.146471
29	-56437.27	-56434.29	-2.973988	0.0396092	0.0118408	-3.22869	-4.43621	-1.90238	-2.16142	0.002594941	0.04383291	0.974373	0.0256266	0.149213	0.115162
30	-56429.63	-56425.66	-3.975132	0.0206662	0.0118408	-3.87925	-4.43621	-1.90395	-1.97948	0.005573758	0.04383291	0.974373	0.0256266	0.148979	0.138142
31	-56402.42	-56399.87	-2.54788	0.0206662	0.0289071	-3.87925	-3.54367	-1.99995	-1.97948	0.004896478	0.02730632	0.974373	0.0256266	0.135343	0.138142
32	-56411.34	-56408.39	-2.949308	0.0142953	0.0289071	-4.24783	-3.54367	-2.01457	-2.0492	0.002955937	0.04026175	0.962477	0.0375233	0.133377	0.128838
33	-56397.77	-56394.81	-2.959993	0.0172287	0.0289071	-4.06118	-3.54367	-1.9999	-2.02855	0.004875363	0.04026175	0.820397	0.179603	0.135348	0.131526
34	-56404.5	-56401.58	-2.923169	0.0183878	0.0289071	-3.99607	-3.54367	-1.99009	-2.14924	0.005506522	0.04026175	0.384514	0.615486	0.136684	0.116573
35	-56401.55	-56397.06	-4.490777	0.0134663	0.0112758	-4.30757	-4.4851	-2.09121	-2.0599	0.005506522	0.04026175	0.384514	0.615486	0.123538	0.127467
36	-56398.62	-56394.95	-3.662599	0.0110161	0.0291509	-4.5084	-3.53527	-2.06857	-2.0599	0.005635282	0.04166725	0.618905	0.381095	0.126366	0.127467
37	-56422.06	-56419.71	-2.353033	0.016852	0.0793862	-4.08329	-2.53343	-2.06857	-1.90395	0.005669136	0.02773297	0.311301	0.688699	0.126366	0.148979
38	-56417.37	-56414.03	-3.338574	0.016852	0.0164672	-4.08329	-4.10639	-1.98284	-1.89473	0.004079515	0.02696598	0.389209	0.610791	0.137678	0.150359
39	-56407.72	-56404.65	-3.075386	0.016852	0.027325	-4.08329	-3.59995	-1.94894	-2.03541	0.006819544	0.03071176	0.323808	0.676192	0.142425	0.130626
40	-56422.93	-56420.16	-2.765148	0.0127008	0.0610746	-4.36609	-2.79566	-1.94894	-2.03541	0.004712149	0.03071176	0.341765	0.658235	0.142425	0.130626
41	-56426.01	-56424.29	-1.719815	0.0313585	0.0610746	-3.46227	-2.79566	-1.92055	-2.00537	0.004712149	0.03002139	0.341765	0.658235	0.146527	0.134611
42	-56421.2	-56419.24	-1.963494	0.0313585	0.0463661	-3.46227	-3.07119	-1.90186	-2.00537	0.004712149	0.03722093	0.321433	0.678567	0.149291	0.134611
43	-56419.21	-56416.67	-2.534004	0.0313585	0.0228732	-3.46227	-3.77779	-2.01437	-2.11927	0.004712149	0.04100261	0.135175	0.864825	0.133404	0.12012
44	-56411.69	-56407.86	-3.824358	0.0107693	0.0228732	-4.53106	-3.77779	-2.0115	-2.2625	0.004712149	0.04100261	0.135175	0.864825	0.133787	0.10409
45	-56429.91	-56426.75	-3.160638	0.0104442	0.0494719	-4.56171	-3.00635	-1.96057	-2.21486	0.006651487	0.02330966	0.135175	0.864825	0.140779	0.109168
46	-56412.3	-56409.63	-2.67287	0.0184777	0.0273553	-3.99119	-3.59884	-1.96057	-2.1108	0.006120998	0.02037209	0.0562361	0.943764	0.140779	0.121141
47	-56429.09	-56426.84	-2.248924	0.0184777	0.0344249	-3.99119	-3.36898	-1.96057	-1.93166	0.003604603	0.02037209	0.0562361	0.943764	0.140779	0.144907
48	-56451.02	-56448.23	-2.791251	0.0184777	0.0204033	-3.99119	-3.89206	-2.11967	-1.91007	0.003604603	0.02325578	0.207923	0.792077	0.120071	0.14807
49	-56429.24	-56422.65	-6.595046	0.00654703	0.005413	-5.02874	-5.21895	-2.08394	-1.8924	0.003521288	0.02325578	0.33639	0.66361	0.124439	0.15071
50	-56416.01	-56411.86	-4.146615	0.00717502	0.0409065	-4.93715	-3.19647	-2.08394	-2.06107	0.0048347	0.04775453	0.33639	0.66361	0.124439	0.127318
51	-56412.13	-56407.83	-4.299299	0.00717502	0.0273444	-4.93715	-3.59924	-2.08339	-1.96309	0.003239805	0.04923415	0.33639	0.66361	0.124508	0.140424
52	-56406.08	-56400.55	-5.531512	0.00325681	0.0649669	-5.72701	-2.73388	-2.1179	-1.90619	0.006222312	0.02817774	0.664331	0.335669	0.120284	0.148646
