Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	log_extinction[1]	log_extinction[2]	log_speciation[1]	log_speciation[2]	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	speciation[1]	speciation[2]
0	-56407.18	-56403.19	-3.989861	0.0270437	0.00843756	-3.6103	-4.77506	-2.00055	-2.00691	0.003693603	0.04149888	0.517739	0.482261	0.135262	0.134403
1	-56416.64	-56414.41	-2.225466	0.0270437	0.0274457	-3.6103	-3.59555	-1.93695	-1.9709	0.003693603	0.02908692	0.481216	0.518784	0.144142	0.139331
2	-56431.6	-56429.57	-2.024994	0.0206464	0.05387	-3.88021	-2.92118	-2.04789	-2.06195	0.003693603	0.03057536	0.904018	0.0959821	0.129007	0.127205
3	-56431.75	-56429.11	-2.637544	0.0164472	0.05387	-4.1076	-2.92118	-2.09705	-2.06195	0.007303787	0.03057536	0.533336	0.466664	0.122818	0.127205
4	-56403.65	-56400.54	-3.113644	0.0119799	0.05387	-4.42452	-2.92118	-1.99631	-1.99675	0.007303787	0.03028648	0.728208	0.271792	0.135835	0.135776
5	-56432.24	-56429.58	-2.665786	0.0119799	0.0694602	-4.42452	-2.667	-2.09742	-1.99675	0.004101772	0.02764606	0.728208	0.271792	0.122773	0.135776
6	-56401.16	-56397.15	-4.005167	0.0133813	0.0152649	-4.3139	-4.1822	-2.06743	-2.03978	0.004101772	0.04742903	0.398318	0.601682	0.126511	0.130058
7	-56426.53	-56423.11	-3.423079	0.019432	0.0183897	-3.94083	-3.99596	-2.10668	-1.96701	0.005385381	0.04742903	0.730089	0.269911	0.121641	0.139874
8	-56415.73	-56412.22	-3.514019	0.019432	0.0138995	-3.94083	-4.27591	-1.98806	-1.94559	0.002928763	0.04742903	0.812342	0.187658	0.136961	0.142902
9	-56426.98	-56423.84	-3.132828	0.019432	0.0147382	-3.94083	-4.21731	-2.0538	-1.94559	0.002928763	0.02788137	0.748216	0.251784	0.128247	0.142902
10	-56468.69	-56464.94	-3.754758	0.00844468	0.0286484	-4.77422	-3.55266	-1.95551	-1.94559	0.001852242	0.05361944	0.627185	0.372815	0.141492	0.142902
11	-56482.32	-56480.34	-1.981742	0.026129	0.036611	-3.64471	-3.30741	-1.99692	-1.7128	0.001530228	0.05361944	0.884585	0.115415	0.135753	0.18036
12	-56456.47	-56454.33	-2.143388	0.0384428	0.0557276	-3.25859	-2.88728	-1.92559	-1.76199	0.005927262	0.05750441	0.884585	0.115415	0.14579	0.171704
13	-56445.57	-56443.28	-2.290795	0.0280898	0.0598155	-3.57235	-2.81649	-2.02636	-1.77622	0.005927262	0.05303191	0.884585	0.115415	0.131814	0.169278
14	-56445.84	-56443.84	-2.002885	0.0169221	0.0647262	-4.07914	-2.73759	-2.02636	-1.7492	0.003013481	0.0213744	0.202737	0.797263	0.131814	0.173914
15	-56431.2	-56428.91	-2.287755	0.0169221	0.0622892	-4.07914	-2.77597	-2.03188	-1.92073	0.002928108	0.04118732	0.650363	0.349637	0.131089	0.1465
16	-56410.67	-56407.89	-2.785282	0.0169221	0.024238	-4.07914	-3.71983	-2.03188	-2.09872	0.002928108	0.03410565	0.43912	0.56088	0.131089	0.122613
17	-56441.59	-56439.44	-2.153583	0.0250178	0.024238	-3.68817	-3.71983	-1.98693	-2.2219	0.002787745	0.0252732	0.179396	0.820604	0.137116	0.108403
18	-56450.32	-56446.48	-3.837185	0.00673866	0.0316348	-4.99989	-3.4535	-1.97779	-2.2569	0.002787745	0.0252732	0.578189	0.421811	0.138375	0.104674
19	-56419.39	-56415.19	-4.201486	0.00673866	0.0221799	-4.99989	-3.80857	-2.04728	-1.97394	0.002787745	0.0252732	0.806053	0.193947	0.129086	0.138909
20	-56428.67	-56426.12	-2.557294	0.0132121	0.0354116	-4.32662	-3.34072	-2.04728	-1.99177	0.003198655	0.01947052	0.650668	0.349332	0.129086	0.136454
21	-56415.86	-56412.97	-2.88785	0.0135797	0.0354116	-4.29918	-3.34072	-1.95909	-2.05359	0.006572666	0.01947052	0.784098	0.215902	0.140987	0.128274
22	-56427.9	-56425.3	-2.599813	0.0330047	0.0202703	-3.4111	-3.8986	-1.8877	-2.05359	0.006572666	0.02621564	0.830653	0.169347	0.151419	0.128274
23	-56431.36	-56428.96	-2.406091	0.0178588	0.0532292	-4.02526	-2.93315	-1.98944	-2.20366	0.006572666	0.02621564	0.893993	0.106007	0.136773	0.110398
24	-56420.49	-56417.49	-2.998293	0.0178588	0.0193569	-4.02526	-3.94471	-1.98975	-2.20157	0.006572666	0.01679893	0.893993	0.106007	0.136729	0.110629
25	-56419.69	-56416.48	-3.213088	0.0178588	0.0193569	-4.02526	-3.94471	-1.9739	-2.31554	0.006572666	0.02541368	0.479418	0.520582	0.138913	0.098713
26	-56396.53	-56391.18	-5.351356	0.00528312	0.0193569	-5.24324	-3.94471	-2.00881	-2.13929	0.006572666	0.03004111	0.890483	0.109517	0.134148	0.117738
27	-56441.35	-56438.78	-2.563434	0.0170106	0.088684	-4.07392	-2.42268	-2.09844	-1.82594	0.006572666	0.03610162	0.890483	0.109517	0.122647	0.161067
28	-56421.54	-56419.12	-2.421018	0.0184039	0.088684	-3.99519	-2.42268	-1.98847	-1.88552	0.007376978	0.02966481	0.890483	0.109517	0.136905	0.15175
29	-56455.85	-56453.83	-2.012737	0.0184039	0.088684	-3.99519	-2.42268	-1.89974	-1.88552	0.007376978	0.01292601	0.169465	0.830535	0.149607	0.15175
30	-56465.01	-56462.86	-2.149288	0.0184039	0.088684	-3.99519	-2.42268	-1.89974	-1.75034	0.008617536	0.01315339	0.169465	0.830535	0.149607	0.173715
31	-56437.78	-56435.16	-2.622644	0.0182616	0.0401463	-4.00295	-3.21523	-2.06193	-1.87225	0.008617536	0.02166173	0.193977	0.806023	0.127209	0.153777
32	-56414.47	-56412.12	-2.351935	0.0182616	0.0401463	-4.00295	-3.21523	-2.00115	-1.87225	0.004927493	0.02166173	0.193977	0.806023	0.13518	0.153777
33	-56424.86	-56421.42	-3.437366	0.0103879	0.0401463	-4.56711	-3.21523	-2.0083	-1.85156	0.008477186	0.02166173	0.193977	0.806023	0.134216	0.156992
34	-56417.97	-56415.49	-2.476317	0.0143717	0.0717212	-4.2425	-2.63497	-1.99096	-1.85156	0.006984723	0.01724561	0.193977	0.806023	0.136564	0.156992
35	-56425.65	-56422.94	-2.704838	0.0259086	0.0203796	-3.65318	-3.89322	-1.96388	-1.85156	0.005087112	0.02600188	0.193977	0.806023	0.140313	0.156992
36	-56412.94	-56409.93	-3.00641	0.0348117	0.0160537	-3.3578	-4.13182	-1.96388	-2.05074	0.005087112	0.04686106	0.174843	0.825157	0.140313	0.12864
37	-56412.06	-56407.9	-4.161266	0.00980498	0.0218932	-4.62486	-3.82158	-1.96454	-2.11429	0.005087112	0.04686106	0.460659	0.539341	0.14022	0.12072
38	-56398.78	-56395.45	-3.32739	0.0162065	0.0218932	-4.12235	-3.82158	-1.97683	-1.99298	0.005087112	0.03868314	0.460659	0.539341	0.138507	0.136288
39	-56398.67	-56393.85	-4.824882	0.00530086	0.0268002	-5.23989	-3.61935	-2.00829	-1.99298	0.005217154	0.02566718	0.229866	0.770134	0.134217	0.136288
40	-56416.77	-56412.6	-4.166373	0.0110397	0.0139911	-4.50625	-4.26933	-2.11383	-2.17623	0.005848418	0.02229106	0.229866	0.770134	0.120774	0.113469
41	-56399.19	-56393.27	-5.920858	0.00509027	0.0139911	-5.28043	-4.26933	-2.11383	-2.06132	0.004911158	0.0455004	0.654557	0.345443	0.120774	0.127286
42	-56410.76	-56404.82	-5.940875	0.00678946	0.00784521	-4.99238	-4.84785	-2.08047	-2.00818	0.00255472	0.04397603	0.878512	0.121488	0.124872	0.134233
43	-56395.04	-56389.93	-5.109966	0.00459276	0.0309651	-5.38327	-3.47489	-2.04071	-2.15956	0.005453894	0.03195701	0.540267	0.459733	0.129937	0.115376
44	-56424.13	-56418.46	-5.663285	0.00310865	0.0309651	-5.77357	-3.47489	-1.99922	-2.18359	0.005453894	0.01556714	0.373793	0.626207	0.13544	0.112636
45	-56441.26	-56436.72	-4.542423	0.0112797	0.0134288	-4.48475	-4.31035	-1.99922	-2.34291	0.0103384	0.02439549	0.342395	0.657605	0.13544	0.0960478
46	-56392.16	-56387	-5.158775	0.0102372	0.00937164	-4.58173	-4.67007	-1.99922	-2.0892	0.005372354	0.03609453	0.288264	0.711736	0.13544	0.123786
47	-56431.12	-56428.77	-2.347097	0.0205093	0.047551	-3.88688	-3.04595	-2.06264	-2.0892	0.004520812	0.04119416	0.157113	0.842887	0.127118	0.123786
48	-56393.09	-56388.21	-4.873417	0.0116423	0.00967848	-4.45311	-4.63785	-2.06264	-2.11891	0.004520812	0.04181241	0.638887	0.361113	0.127118	0.120162
49	-56451.25	-56446.46	-4.790771	0.0116423	0.00967848	-4.45311	-4.63785	-2.09368	-2.43997	0.003941446	0.04181241	0.638887	0.361113	0.123233	0.0871638
50	-56417	-56410.96	-6.041274	0.0176274	0.00391268	-4.0383	-5.54353	-2.10796	-2.09733	0.003941446	0.04181241	0.328583	0.671417	0.121485	0.122784
51	-56422.45	-56416.01	-6.442305	0.0157397	0.00391268	-4.15157	-5.54353	-2.10796	-2.09733	0.0071721	0.03828237	0.558871	0.441129	0.121485	0.122784
52	-56435.51	-56431.91	-3.599672	0.0104754	0.0388684	-4.55873	-3.24757	-1.9599	-2.2569	0.0071721	0.03848959	0.558871	0.441129	0.140872	0.104674
53	-56428.88	-56425.71	-3.167002	0.0125142	0.0320827	-4.38089	-3.43944	-2.09424	-2.21561	0.004184771	0.03848959	0.732311	0.267689	0.123163	0.109087
54	-56407.81	-56403.47	-4.344002	0.0125142	0.014638	-4.38089	-4.22413	-2.07644	-2.0963	0.007719893	0.03764279	0.557003	0.442997	0.125376	0.12291
55	-56403.06	-56398.63	-4.43619	0.0114194	0.014638	-4.47244	-4.22413	-2.07644	-2.14609	0.007121619	0.03764279	0.557003	0.442997	0.125376	0.11694
56	-56398.56	-56393.07	-5.491908	0.0114194	0.0076675	-4.47244	-4.87076	-2.05166	-2.10853	0.007121619	0.03764279	0.687488	0.312512	0.128521	0.121417
57	-56393.04	-56387.61	-5.434021	0.0114194	0.0076675	-4.47244	-4.87076	-2.02808	-2.10853	0.006294207	0.03764279	0.705374	0.294626	0.131587	0.121417
