Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	log_extinction[1]	log_extinction[2]	log_speciation[1]	log_speciation[2]	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	speciation[1]	speciation[2]
0	-56623.44	-56621.29	-2.143633	0.0447996	0.142126	-3.10556	-1.95104	-1.72284	-1.37109	0.007111614	0.03927887	0.387829	0.612171	0.178558	0.253831
1	-56545.67	-56543.48	-2.193643	0.0447996	0.119764	-3.10556	-2.12223	-1.92461	-1.37109	0.009670712	0.03927887	0.783555	0.216445	0.145932	0.253831
2	-56788.51	-56785.85	-2.659957	0.064231	0.119764	-2.74527	-2.12223	-1.92453	-1.55257	0.0094649	0.1427851	0.783555	0.216445	0.145944	0.211704
3	-56771.37	-56769.1	-2.275345	0.064231	0.123529	-2.74527	-2.09128	-1.85972	-1.49928	0.004485927	0.1296756	0.783555	0.216445	0.155716	0.223292
4	-56781.63	-56779.19	-2.435155	0.0794543	0.123529	-2.53257	-2.09128	-1.84347	-1.20609	0.004485927	0.1296756	0.44693	0.55307	0.158267	0.299367
5	-56927.15	-56923.76	-3.392874	0.148318	0.0143799	-1.90839	-4.24192	-1.38362	-1.58385	0.002048575	0.1296756	0.618148	0.381852	0.250671	0.205184
6	-56922.5	-56917.99	-4.508348	0.0430713	0.0143799	-3.1449	-4.24192	-1.83859	-1.20968	0.0123504	0.1296756	0.478559	0.521441	0.159042	0.298294
7	-57283.53	-57282.1	-1.432495	0.0674449	0.123485	-2.69644	-2.09163	-2.3127	-1.73685	0.001271547	0.1296756	0.604957	0.395043	0.0989936	0.176075
8	-56526.29	-56525.13	-1.157818	0.0599195	0.0366985	-2.81475	-3.30502	-1.87327	-1.73685	0.001283399	0.03663578	0.604957	0.395043	0.15362	0.176075
9	-56591.56	-56590.58	-0.9745561	0.10333	0.0429319	-2.26983	-3.14814	-1.70795	-1.87989	0.001283399	0.03663578	0.604957	0.395043	0.181237	0.152608
10	-56585	-56582.77	-2.224075	0.10333	0.0429319	-2.26983	-3.14814	-1.64875	-1.82231	0.008456085	0.0582037	0.4704	0.5296	0.192291	0.161652
11	-56591.28	-56587.98	-3.293219	0.10333	0.0157788	-2.26983	-4.14909	-1.71628	-2.01531	0.008456085	0.08098636	0.380015	0.619985	0.179734	0.13328
12	-56617.12	-56614.84	-2.281071	0.0603588	0.0571899	-2.80745	-2.86138	-1.71628	-2.00182	0.008456085	0.08217256	0.59674	0.40326	0.179734	0.135089
13	-56660.2	-56657.98	-2.225584	0.0657375	0.0571899	-2.72209	-2.86138	-1.71628	-1.45675	0.00507358	0.08217256	0.738197	0.261803	0.179734	0.232993
14	-56603.58	-56602.55	-1.036254	0.0657375	0.205443	-2.72209	-1.58259	-1.86019	-1.45675	0.0077784	0.005414674	0.588151	0.411849	0.155643	0.232993
15	-56991.2	-56989.45	-1.74445	0.0234722	0.205443	-3.75194	-1.58259	-2.3912	-1.66616	0.008058201	0.007862049	0.588151	0.411849	0.0915201	0.188972
16	-56690.55	-56689.37	-1.184003	0.0234722	0.205443	-3.75194	-1.58259	-1.99439	-1.66616	0.002227874	0.008729303	0.32964	0.67036	0.136096	0.188972
17	-56589.12	-56588.15	-0.9696705	0.0234722	0.0931472	-3.75194	-2.37357	-2.1166	-1.95931	0.002762433	0.008729303	0.0160126	0.983987	0.120441	0.140956
18	-56460.99	-56457.92	-3.07357	0.00719033	0.0867851	-4.93502	-2.44432	-2.07506	-1.95931	0.005568709	0.008729303	0.0160126	0.983987	0.125549	0.140956
19	-56609	-56606.99	-2.015553	0.0237554	0.0530119	-3.73994	-2.93724	-2.07506	-1.72454	0.01425936	0.008729303	0.0160126	0.983987	0.125549	0.178255
20	-56621.02	-56617.7	-3.321741	0.0351251	0.0190952	-3.34884	-3.95832	-2.14371	-1.72454	0.01133456	0.05282454	0.0160126	0.983987	0.117219	0.178255
21	-56462.26	-56458.73	-3.532494	0.0145508	0.0303402	-4.23011	-3.49528	-2.09131	-1.90997	0.01133456	0.03672422	0.0307806	0.969219	0.123525	0.148085
22	-56462.81	-56459.68	-3.121966	0.0208705	0.0303402	-3.86942	-3.49528	-1.97687	-1.91979	0.01184481	0.03672422	0.0307806	0.969219	0.138502	0.146637
23	-56842.3	-56841.17	-1.124897	0.022944	0.140643	-3.7747	-1.96153	-1.75296	-2.37471	0.01184481	0.002158574	0.0307806	0.969219	0.173261	0.093041
24	-56796.68	-56794.22	-2.458814	0.013413	0.140643	-4.31153	-1.96153	-2.1901	-2.20377	0.02286471	0.005043788	0.0307806	0.969219	0.111905	0.110386
25	-56725.57	-56722.19	-3.37783	0.013413	0.0152767	-4.31153	-4.18143	-2.25145	-1.71118	0.01009291	0.005043788	0.0307806	0.969219	0.105247	0.180653
26	-56640.33	-56637.96	-2.368735	0.0085197	0.0698695	-4.76537	-2.66113	-2.09295	-2.51444	0.003920709	0.005665209	0.0307806	0.969219	0.123323	0.0809079
27	-56692.87	-56690.68	-2.190819	0.0160587	0.0813656	-4.1315	-2.5088	-1.84699	-2.51444	0.01780583	0.005665209	0.0307806	0.969219	0.157712	0.0809079
28	-56672.95	-56668.02	-4.935456	0.00918648	0.0266108	-4.69002	-3.62644	-1.82913	-2.51444	0.01780583	0.06512355	0.0516503	0.94835	0.160554	0.0809079
29	-56556.97	-56554.06	-2.912498	0.0240472	0.0835418	-3.72773	-2.48241	-1.89888	-1.55109	0.01067531	0.06512355	0.0516503	0.94835	0.149736	0.212017
30	-56651.89	-56649.25	-2.63228	0.0723524	0.0450327	-2.62621	-3.10037	-1.80166	-1.46101	0.00894688	0.09192348	0.0516503	0.94835	0.165024	0.232002
31	-56671.4	-56669.29	-2.106884	0.0723524	0.0651591	-2.62621	-2.73092	-1.69968	-2.04064	0.006408052	0.09192348	0.0516503	0.94835	0.182742	0.129946
32	-56504.14	-56502.6	-1.543263	0.0723524	0.0322438	-2.62621	-3.43443	-1.79531	-2.04064	0.006408052	0.01709758	0.0516503	0.94835	0.166077	0.129946
33	-56645.25	-56643.79	-1.455265	0.0723524	0.0625614	-2.62621	-2.77161	-1.79531	-2.04064	0.01549271	0.01253291	0.0516503	0.94835	0.166077	0.129946
