Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	log_extinction[1]	log_extinction[2]	log_speciation[1]	log_speciation[2]	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	speciation[1]	speciation[2]
0	-56412.85	-56408.36	-4.492873	0.00444263	0.0756329	-5.41651	-2.58186	-2.05314	-1.94911	0.005723887	0.01834094	0.575047	0.424953	0.128331	0.142401
1	-56401.39	-56396.45	-4.94104	0.00397927	0.0467843	-5.52666	-3.06221	-2.05314	-1.98768	0.005723887	0.01940585	0.138247	0.861753	0.128331	0.137013
2	-56417.51	-56415.1	-2.407018	0.0209546	0.0523456	-3.8654	-2.94989	-1.92328	-1.98768	0.007026962	0.0314883	0.148462	0.851538	0.146127	0.137013
3	-56406.72	-56404.12	-2.595586	0.017478	0.0523456	-4.04681	-2.94989	-1.9868	-2.03622	0.007026962	0.0314883	0.148462	0.851538	0.137133	0.130521
4	-56436.45	-56433.25	-3.199323	0.013614	0.0195015	-4.29666	-3.93727	-2.04244	-2.07804	0.007026962	0.01157655	0.112619	0.887381	0.129712	0.125176
5	-56429.33	-56426.2	-3.129139	0.0159998	0.0195015	-4.13518	-3.93727	-1.97372	-2.04332	0.007026962	0.01493199	0.198202	0.801798	0.13894	0.129597
6	-56444.69	-56441.97	-2.72652	0.0150827	0.0269184	-4.19421	-3.61494	-1.96201	-2.34272	0.005577025	0.01493199	0.123709	0.876291	0.140576	0.0960656
7	-56396.19	-56392.21	-3.977492	0.0158966	0.0119171	-4.14165	-4.42978	-2.01716	-2.16112	0.005577025	0.02750754	0.269007	0.730993	0.133033	0.115196
8	-56398.97	-56395.56	-3.411106	0.015156	0.0203807	-4.18936	-3.89317	-1.97199	-2.16112	0.005577025	0.03182583	0.199629	0.800371	0.13918	0.115196
9	-56420.9	-56417.93	-2.966618	0.0210798	0.0153386	-3.85944	-4.17738	-2.03891	-2.07783	0.00258789	0.03182583	0.30231	0.69769	0.13017	0.125202
10	-56405.03	-56402.51	-2.519573	0.0190225	0.0288997	-3.96213	-3.54393	-2.01228	-2.07783	0.004027404	0.02713719	0.30231	0.69769	0.133683	0.125202
11	-56459.14	-56456.34	-2.799954	0.0190225	0.0519278	-3.96213	-2.9579	-1.99489	-2.13213	0.00738686	0.05446151	0.30231	0.69769	0.136029	0.118584
12	-56423.43	-56420.92	-2.513371	0.0290841	0.024176	-3.53756	-3.7224	-1.99094	-2.13393	0.00738686	0.02523669	0.291742	0.708258	0.136567	0.118371
13	-56419.11	-56416.52	-2.598041	0.0290841	0.0222457	-3.53756	-3.80561	-1.95402	-2.13393	0.007216073	0.02523669	0.361443	0.638557	0.141703	0.118371
14	-56412.58	-56409.15	-3.429288	0.0177548	0.0228245	-4.0311	-3.77992	-2.04183	-2.03916	0.007216073	0.04743162	0.719326	0.280674	0.12979	0.130138
15	-56413.89	-56409.12	-4.772793	0.0177548	0.00701956	-4.0311	-4.95905	-2.00268	-2.04793	0.00279246	0.05294431	0.645437	0.354563	0.134973	0.129002
16	-56426.96	-56424.01	-2.959273	0.0177548	0.0407739	-4.0311	-3.19971	-1.98966	-2.04793	0.006589656	0.05294431	0.645437	0.354563	0.136741	0.129002
17	-56422.77	-56419.71	-3.053913	0.0177548	0.0363385	-4.0311	-3.31488	-1.98966	-1.85217	0.006589656	0.04962184	0.256526	0.743474	0.136741	0.156896
18	-56412.92	-56409.5	-3.420008	0.00907002	0.0363385	-4.70278	-3.31488	-2.03783	-2.20333	0.005810109	0.01994147	0.387101	0.612899	0.130312	0.110434
19	-56442.41	-56439.6	-2.809602	0.0173695	0.0363385	-4.05304	-3.31488	-2.01347	-1.95977	0.01040217	0.02067932	0.431637	0.568363	0.133525	0.140891
20	-56433.01	-56430.54	-2.47477	0.0173695	0.0771133	-4.05304	-2.56248	-2.00509	-1.95007	0.01040217	0.02071922	0.379562	0.620438	0.134648	0.142265
21	-56436.58	-56432.17	-4.409522	0.0058972	0.0971384	-5.13328	-2.33162	-1.98346	-1.71726	0.01040217	0.02449038	0.379562	0.620438	0.137593	0.179557
22	-56433.54	-56430.17	-3.369929	0.0107685	0.0612529	-4.53113	-2.79274	-2.08453	-2.01529	0.01040217	0.02924263	0.254621	0.745379	0.124366	0.133281
23	-56436.09	-56432.95	-3.146567	0.0107685	0.0740099	-4.53113	-2.60356	-2.08453	-1.93415	0.01040217	0.02032645	0.693016	0.306984	0.124366	0.144547
24	-56410.08	-56404.15	-5.928492	0.00284294	0.0740099	-5.86291	-2.60356	-2.0364	-1.90276	0.00889966	0.02290118	0.693016	0.306984	0.130497	0.149156
25	-56457.44	-56454.55	-2.8832	0.012403	0.0740099	-4.38982	-2.60356	-2.12902	-2.03632	0.008982706	0.02290118	0.693016	0.306984	0.118954	0.130508
26	-56423.85	-56419.25	-4.603115	0.0060284	0.0352141	-5.11127	-3.34631	-2.12902	-2.09177	0.00896507	0.02782416	0.693016	0.306984	0.118954	0.123468
27	-56421.12	-56416.45	-4.674946	0.0054849	0.0422625	-5.20576	-3.16386	-2.11837	-2.09177	0.00896507	0.02782416	0.828015	0.171985	0.120227	0.123468
28	-56393.81	-56389.55	-4.26436	0.00771627	0.0295345	-4.86442	-3.5222	-2.04029	-2.08301	0.006925973	0.03432746	0.395094	0.604906	0.12999	0.124555
29	-56396.16	-56390.63	-5.526635	0.00431715	0.026976	-5.44516	-3.61281	-2.0581	-2.16781	0.006925973	0.03432746	0.235501	0.764499	0.127696	0.114428
30	-56394.95	-56389.59	-5.360428	0.00431715	0.03308	-5.44516	-3.40883	-2.07581	-2.07059	0.006925973	0.03432746	0.664259	0.335741	0.125454	0.126112
31	-56422.35	-56419.46	-2.891732	0.0220304	0.0291476	-3.81533	-3.53538	-2.03527	-2.12881	0.007227421	0.04446597	0.694791	0.305209	0.130645	0.118979
32	-56425.76	-56422.44	-3.323306	0.0220304	0.0197302	-3.81533	-3.92561	-2.02999	-1.8497	0.006737044	0.04446597	0.694791	0.305209	0.131337	0.157284
33	-56422.92	-56419.27	-3.6495	0.0220304	0.0122119	-3.81533	-4.40535	-2.03296	-1.8497	0.003599485	0.04446597	0.603869	0.396131	0.130948	0.157284
34	-56411.87	-56408.7	-3.171009	0.0267456	0.0122119	-3.62138	-4.40535	-1.97272	-2.1353	0.004453727	0.02369449	0.603869	0.396131	0.139078	0.118209
35	-56429.14	-56425.33	-3.809083	0.0267456	0.0082751	-3.62138	-4.7945	-1.90923	-2.0355	0.004453727	0.02194669	0.603869	0.396131	0.148195	0.130615
36	-56447.6	-56443.64	-3.960393	0.0311664	0.00693753	-3.46842	-4.97081	-1.96543	-2.40863	0.004453727	0.02194669	0.236023	0.763977	0.140096	0.0899387
37	-56436.97	-56432.56	-4.411625	0.00918562	0.0140209	-4.69012	-4.26721	-1.96543	-2.40863	0.005792239	0.01923076	0.133196	0.866804	0.140096	0.0899387
38	-56411.14	-56407.64	-3.502618	0.0172028	0.0181794	-4.06268	-4.00747	-1.96543	-2.05662	0.004143382	0.05101257	0.285873	0.714127	0.140096	0.127886
39	-56402.84	-56399.25	-3.592961	0.0149667	0.0220172	-4.20193	-3.81593	-1.98252	-2.06124	0.007087773	0.03962428	0.285873	0.714127	0.137722	0.127296
40	-56422.27	-56418.83	-3.434571	0.0167661	0.0220172	-4.08839	-3.81593	-2.10186	-2.06124	0.007087773	0.04079639	0.840687	0.159313	0.122229	0.127296
41	-56414.62	-56409.46	-5.162042	0.015916	0.00735621	-4.14043	-4.91221	-1.95019	-2.06124	0.007087773	0.04079639	0.70074	0.29926	0.142247	0.127296
42	-56396.59	-56391.49	-5.096422	0.00474395	0.0302492	-5.35088	-3.49829	-2.05037	-2.07866	0.00445377	0.04079639	0.70074	0.29926	0.128687	0.125098
43	-56393.01	-56388.95	-4.05409	0.0102208	0.0193965	-4.58333	-3.94266	-2.05037	-2.04225	0.004225359	0.04079639	0.70074	0.29926	0.128687	0.129736
44	-56414.07	-56410.61	-3.45545	0.0154506	0.0193965	-4.17011	-3.94266	-2.09922	-1.92812	0.004225359	0.04079639	0.816538	0.183462	0.122553	0.145421
